Delay X Y X Y
-2667000 0 0 0.00022888 9.9183E-5
-2647000 0 0 0.0002594 9.9183E-5
-2627000 0 0 0.00027466 0.00010681
-2607000.1 0 0 0.00026703 0.00011444
-2587000.1 0 0 0.00021362 0.0001297
-2567000.1 0 0 0.000206 0.0001297
-2547000.2 0 0 0.000206 0.00011444
-2527000.2 0 0 0.00024414 0.00010681
-2507000.2 0 0 0.00025177 9.1553E-5
-2487000.3 0 0 0.0002594 3.8147E-5
-2467000.3 0 0 0.00025177 2.2888E-5
-2447000.3 0 0 0.00022125 7.6294E-5
-2427000.3 0 0 0.00021362 9.9183E-5
-2407000.4 0 0 0.00023651 8.3924E-5
-2387000.4 0 0 0.00021362 9.1553E-5
-2367000.4 0 0 0.00023651 6.8665E-5
-2347000.5 0 0 0.00025177 6.1036E-5
-2327000.5 0 0 0.00025177 7.6294E-5
-2307000.5 0 0 0.00023651 8.3924E-5
-2287000.6 0 0 0.00027466 4.5777E-5
-2267000.6 0 0 0.0002594 6.8665E-5
-2247000.6 0 0 0.00024414 9.1553E-5
-2227000.7 0 0 0.00021362 8.3924E-5
-2207000.7 0 0 0.0002594 6.1036E-5
-2187000.7 0 0 0.000206 0.00012207
-2167000.7 0 0 0.000206 0.0001297
-2147000.8 0 0 0.00021362 0.00012207
-2127000.8 0 0 0.0002594 0.00012207
-2107000.8 0 0 0.00027466 0.00015259
-2087000.9 0 0 0.0002594 0.00015259
-2067000.9 0 0 0.0002594 0.00015259
-2047000.9 0 0 0.00025177 0.0001297
-2027001 0 0 0.00023651 9.9183E-5
-2007001 0 0 0.00023651 9.9183E-5
-1987001 0 0 0.0002594 0.00010681
-1967001.1 0 0 0.00026703 0.00012207
-1947001.1 0 0 0.0002594 6.8665E-5
-1927001.1 0 0 0.00025177 9.9183E-5
-1907001.1 0 0 0.000206 0.00014496
-1887001.2 0 0 0.00024414 9.9183E-5
-1867001.2 0 0 0.00029755 9.9183E-5
-1847001.2 0 0 0.00031281 9.9183E-5
-1827001.3 0 0 0.00028229 0.00010681
-1807001.3 0 0 0.00027466 0.00011444
-1787001.3 0 0 0.00029755 9.9183E-5
-1767001.4 0 0 0.00028992 9.9183E-5
-1747001.4 0 0 0.00030518 0.0001297
-1727001.4 0 0 0.00028992 9.9183E-5
-1707001.4 0 0 0.0002594 9.1553E-5
-1687001.5 0 0 0.0002594 9.9183E-5
-1667001.5 0 0 0.00027466 0.00012207
-1647001.5 0 0 0.00028992 0.00015259
-1627001.6 0 0 0.0002594 0.00012207
-1607001.6 0 0 0.0002594 7.6294E-5
-1587001.6 0 0 0.00030518 9.1553E-5
-1567001.7 0 0 0.00026703 0.00012207
-1547001.7 0 0 0.0002594 0.00014496
-1527001.7 0 0 0.00028229 0.00018311
-1507001.8 0 0 0.00028229 0.00016785
-1487001.8 0 0 0.00023651 0.00011444
-1467001.8 0 0 0.0002594 0.00013733
-1447001.8 0 0 0.00028992 9.9183E-5
-1427001.9 0 0 0.0002594 8.3924E-5
-1407001.9 0 0 0.00025177 7.6294E-5
-1387001.9 0 0 0.00028992 9.9183E-5
-1367002 0 0 0.00028992 0.00013733
-1347002 0 0 0.00026703 0.00015259
-1327002 0 0 0.00028229 0.00011444
-1307002.1 0 0 0.00031281 0.00010681
-1287002.1 0 0 0.00029755 0.00015259
-1267002.1 0 0 0.00029755 0.00015259
-1247002.2 0 0 0.00031281 0.00015259
-1227002.2 0 0 0.00031281 0.00015259
-1207002.2 0 0 0.00031281 0.00015259
-1187002.2 0 0 0.00030518 0.00011444
-1167002.3 0 0 0.00031281 9.1553E-5
-1147002.3 0 0 0.00034333 6.1036E-5
-1127002.3 0 0 0.00035858 8.3924E-5
-1107002.4 0 0 0.00030518 8.3924E-5
-1087002.4 0 0 0.00030518 8.3924E-5
-1067002.4 0 0 0.00031281 4.5777E-5
-1047002.5 0 0 0.00031281 2.2888E-5
-1027002.5 0 0 0.0002594 4.5777E-5
-1007002.5 0 0 0.0002594 4.5777E-5
-987002.55 0 0 0.00031281 6.1036E-5
-967002.58 0 0 0.00035095 8.3924E-5
-947002.61 0 0 0.00036621 0.00011444
-927002.64 0 0 0.00038147 0.00015259
-907002.67 0 0 0.00036621 0.00014496
-887002.7 0 0 0.00038147 0.00016022
-867002.73 0 0 0.00036621 0.00014496
-847002.76 0 0 0.00035095 9.1553E-5
-827002.79 0 0 0.00038147 6.1036E-5
-807002.82 0 0 0.00037384 6.8665E-5
-787002.85 0 0 0.00036621 7.6294E-5
-767002.88 0 0 0.00034333 9.1553E-5
-747002.91 0 0 0.00032044 9.1553E-5
-727002.95 0 0 0.0003357 0.00011444
-707002.98 0 0 0.00034333 9.9183E-5
-687003.01 0 0 0.00036621 9.1553E-5
-667003.04 0 0 0.0003891 9.9183E-5
-647003.07 0 0 0.00039673 0.00012207
-627003.1 0 0 0.00037384 0.00010681
-607003.13 0 0 0.00035095 9.9183E-5
-587003.16 0 0 0.00035858 0.00013733
-567003.19 0 0 0.00035858 0.00017548
-547003.22 0 0 0.0003357 0.0001297
-527003.25 0 0 0.00038147 9.1553E-5
-507003.28 0 0 0.00038147 7.6294E-5
-487003.31 0 0 0.00035095 9.9183E-5
-467003.34 0 0 0.00035095 0.00011444
-447003.37 0 0 0.00037384 0.00013733
-427003.4 0 0 0.00041199 0.00015259
-407003.43 0 0 0.00040436 0.00017548
-387003.46 0 0 0.00039673 0.00016785
-367003.5 0 0 0.00039673 0.00014496
-347003.53 0 0 0.00039673 9.9183E-5
-327003.56 0 0 0.00041962 8.3924E-5
-307003.59 0 0 0.00045777 0.00011444
-287003.62 0 0 0.0003891 0.00013733
-267003.65 0 0 0.00039673 0.00014496
-247003.68 0 0 0.0003891 0.00013733
-227003.71 0 0 0.0003891 0.0001297
-207003.74 0 0 0.00037384 0.00015259
-187003.77 0 0 0.00039673 0.00019837
-167003.8 0 0 0.00036621 0.00017548
-147003.83 0 0 0.00041199 0.00016785
-127003.86 0 0 0.00043488 0.00016785
-107003.89 0 0 0.00039673 0.00016785
-87003.923 0 0 0.00041199 0.000206
-67003.954 0 0 0.00045014 0.00016022
-47003.984 0 0 0.00041962 0.00017548
-27004.015 0 0 0.00044251 0.00022125
-7004.0454 0 0 0.00044251 0.00019837
12995.924 0 0 0.00041962 0.00016022
32995.893 0 0 0.00040436 0.00019074
52995.863 0 0 0.00041962 0.00017548
72995.832 0 0 0.00041199 0.00016785
92995.802 0 0 0.00039673 0.00019837
112995.77 0 0 0.00041962 0.00016022
132995.74 0 0 0.0004654 0.00015259
152995.71 0 0 0.00047302 0.00015259
172995.68 0 0 0.00043488 0.0001297
192995.65 0 0 0.00041962 0.00016785
212995.62 0 0 0.00044251 0.00019837
232995.59 0 0 0.00044251 0.00016785
252995.56 0 0 0.00041962 0.00019074
272995.53 0 0 0.00041199 0.00015259
292995.5 0 0 0.00045014 0.00015259
312995.47 0 0 0.00045777 0.00013733
332995.44 0 0 0.00041962 0.00016022
352995.4 0 0 0.00042725 0.00017548
372995.37 0 0 0.00044251 0.0001297
392995.34 0 0 0.00047302 0.00012207
412995.31 0 0 0.00051117 0.00016785
432995.28 0 0 0.00049591 0.00017548
452995.25 0 0 0.0004654 0.00018311
472995.22 0 0 0.00044251 0.00017548
492995.19 0 0 0.00045014 0.00016022
512995.16 0 0 0.00045014 0.00018311
532995.13 0 0 0.00047302 0.00016785
552995.1 0 0 0.00048065 0.00016785
572995.07 0 0 0.00044251 0.00016785
592995.04 0 0 0.00047302 0.00016022
612995.01 0 0 0.00048065 0.00019074
632994.98 0 0 0.00049591 0.00019074
652994.95 0 0 0.00048829 0.00018311
672994.92 0 0 0.00048065 0.00015259
692994.89 0 0 0.00050354 0.00016022
712994.85 0 0 0.00052643 0.000206
732994.82 0 0 0.00051117 0.00026703
752994.79 0 0 0.00052643 0.000206
772994.76 0 0 0.00053406 0.000206
792994.73 0 0 0.00056458 0.00022125
812994.7 0 0 0.00052643 0.000206
832994.67 0 0 0.00052643 0.00023651
852994.64 0 0 0.00054169 0.00022888
872994.61 0 0 0.0005188 0.00022888
892994.58 0 0 0.00050354 0.00021362
912994.55 0 0 0.00051117 0.00019837
932994.52 0 0 0.00051117 0.00019837
952994.49 0 0 0.00057984 0.00022125
972994.46 0 0 0.00058747 0.000206
992994.43 0 0 0.00058747 0.00017548
1012994.4 0 0 0.00057984 0.00022888
1032994.4 0 0 0.00061036 0.0002594
1052994.3 0 0 0.0006485 0.00025177
1072994.3 0 0 0.00063324 0.0002594
1092994.3 0 0 0.00062561 0.00025177
1112994.2 0 0 0.00057984 0.00022888
1132994.2 0 0 0.0005951 0.00022125
1152994.2 0 0 0.00064087 0.0002594
1172994.2 0 0 0.00063324 0.00027466
1192994.1 0 0 0.00063324 0.00026703
1212994.1 0 0 0.00066376 0.00025177
1232994.1 0 0 0.00063324 0.00027466
1252994 0 0 0.00066376 0.0002594
1272994 0 0 0.00066376 0.00022125
1292994 0 0 0.00066376 0.00021362
1312993.9 0 0 0.00067902 0.00021362
1332993.9 0 0 0.00069428 0.00022125
1352993.9 0 0 0.00073243 0.0002594
1372993.8 0 0 0.00067139 0.0002594
1392993.8 0 0 0.00063324 0.00023651
1412993.8 0 0 0.00064087 0.00023651
1432993.8 0 0 0.00063324 0.00025177
1452993.7 0 0 0.00064087 0.0002594
1472993.7 0 0 0.00067902 0.00023651
1492993.7 0 0 0.00070954 0.00027466
1512993.6 0 0 0.00076294 0.0002594
1532993.6 0 0 0.00074768 0.0002594
1552993.6 0 0 0.00074768 0.00029755
1572993.5 0 0 0.00078583 0.00030518
1592993.5 0 0 0.00078583 0.00026703
1612993.5 0 0 0.00081635 0.00025177
1632993.4 0 0 0.00081635 0.0002594
1652993.4 0 0 0.00079346 0.00027466
1672993.4 0 0 0.00083924 0.00026703
1692993.4 0 0 0.00080109 0.00028992
1712993.3 0 0 0.00078583 0.00032807
1732993.3 0 0 0.00080109 0.00032807
1752993.3 0 0 0.00078583 0.00030518
1772993.2 0 0 0.0007782 0.00027466
1792993.2 0 0 0.00081635 0.00027466
1812993.2 0 0 0.00083924 0.00030518
1832993.1 0 0 0.00086213 0.00031281
1852993.1 0 0 0.00086976 0.00032044
1872993.1 0 0 0.00090027 0.00030518
1892993.1 0 0 0.00089264 0.00028229
1912993 0 0 0.00091553 0.0003357
1932993 0 0 0.00095368 0.00035858
1952993 0 0 0.00099183 0.00035095
1972992.9 0 0 0.00093842 0.0003357
1992992.9 0 0 0.00094605 0.00035095
2012992.9 0 0 0.0009842 0.0003357
2032992.8 0 0 0.0010147 0.00036621
2052992.8 0 0 0.00103 0.00038147
2072992.8 0 0 0.0010452 0.00034333
2092992.7 0 0 0.0010758 0.00035858
2112992.7 0 0 0.0011139 0.0003891
2132992.7 0 0 0.0010605 0.00038147
2152992.7 0 0 0.0010452 0.00036621
2172992.6 0 0 0.0010758 0.0003891
2192992.6 0 0 0.0010529 0.00038147
2212992.6 0 0 0.0010986 0.00041962
2232992.5 0 0 0.0011292 0.00040436
2252992.5 0 0 0.0011521 0.00038147
2272992.5 0 0 0.0011978 0.00040436
2292992.4 0 0 0.0012665 0.00048065
2312992.4 0 0 0.0012512 0.00056458
2332992.4 0 0 0.0012665 0.00056458
2352992.3 0 0 0.0012665 0.00054169
2372992.3 0 0 0.0012436 0.00049591
2392992.3 0 0 0.0012055 0.00044251
2412992.3 0 0 0.0011597 0.00042725
2432992.2 0 0 0.0011063 0.00041962
2452992.2 0 0 0.0010529 0.00037384
2472992.2 0 0 0.00097657 0.00036621
2492992.1 0 0 0.00089264 0.00036621
2512992.1 0 0 0.00080872 0.00037384
2532992.1 0 0 0.00083161 0.00037384
2552992 0 0 0.00083161 0.00031281
2572992 0 0 0.0008545 0.0002594
2592992 0 0 0.00086976 0.00028229
2612992 0 0 0.00080109 0.00031281
2632991.9 0 0 0.00076294 0.00032807
2652991.9 0 0 0.00076294 0.00031281
-2667000 0 0 0.00021362 0.00010681
-2647000 0 0 0.00024414 0.00012207
-2627000 0 0 0.0002594 0.00011444
-2607000.1 0 0 0.00019837 0.00010681
-2587000.1 0 0 0.000206 0.00011444
-2567000.1 0 0 0.00022888 9.9183E-5
-2547000.2 0 0 0.00022888 8.3924E-5
-2527000.2 0 0 0.00021362 8.3924E-5
-2507000.2 0 0 0.000206 7.6294E-5
-2487000.3 0 0 0.00023651 6.1036E-5
-2467000.3 0 0 0.00024414 8.3924E-5
-2447000.3 0 0 0.00022125 8.3924E-5
-2427000.3 0 0 0.00019074 7.6294E-5
-2407000.4 0 0 0.0002594 9.9183E-5
-2387000.4 0 0 0.0002594 9.9183E-5
-2367000.4 0 0 0.00026703 9.1553E-5
-2347000.5 0 0 0.00028229 8.3924E-5
-2327000.5 0 0 0.0002594 0.00011444
-2307000.5 0 0 0.00021362 0.0001297
-2287000.6 0 0 0.00022888 0.00013733
-2267000.6 0 0 0.00028992 0.00012207
-2247000.6 0 0 0.00028229 0.00012207
-2227000.7 0 0 0.00021362 0.00011444
-2207000.7 0 0 0.00023651 8.3924E-5
-2187000.7 0 0 0.0002594 0.00010681
-2167000.7 0 0 0.00028229 9.1553E-5
-2147000.8 0 0 0.00028229 8.3924E-5
-2127000.8 0 0 0.00024414 9.1553E-5
-2107000.8 0 0 0.0002594 9.1553E-5
-2087000.9 0 0 0.00023651 0.00011444
-2067000.9 0 0 0.00024414 0.00013733
-2047000.9 0 0 0.00026703 0.00012207
-2027001 0 0 0.00031281 6.8665E-5
-2007001 0 0 0.00028992 7.6294E-5
-1987001 0 0 0.0002594 9.1553E-5
-1967001.1 0 0 0.00026703 9.9183E-5
-1947001.1 0 0 0.00027466 0.00010681
-1927001.1 0 0 0.00026703 0.00014496
