0 0.0307617 0.186768 -0.000732422
2 0.0317383 0.188477 -0.000732422
4 0.0327148 0.187744 -0.000488281
6 0.0324707 0.185303 -0.000976563
8 0.0317383 0.181396 -0.000732422
10 0.0317383 0.176514 -0.000488281
12 0.0307617 0.168457 -0.000976563
14 0.0317383 0.162354 -0.000732422
16 0.0290527 0.158691 -0.000976563
18 0.0324707 0.155273 -0.000732422
20 0.0332031 0.147461 -0.000488281
22 0.0310059 0.140381 -0.000488281
24 0.0314941 0.136963 -0.000488281
26 0.0307617 0.12915 -0.000732422
28 0.03125 0.126221 -0.000488281
30 0.0324707 0.120117 -0.000732422
32 0.0317383 0.116455 -0.000732422
34 0.0327148 0.111572 -0.000732422
36 0.032959 0.104004 -0.000732422
38 0.0305176 0.100098 -0.000732422
40 0.0322266 0.0964355 -0.000732422
42 0.0317383 0.0949707 -0.000732422
44 0.0307617 0.0876465 -0.000732422
46 0.0302734 0.0898438 -0.000732422
48 0.0322266 0.0839844 -0.000732422
50 0.0332031 0.0808105 -0.000732422
52 0.0319824 0.0749512 -0.000732422
54 0.0310059 0.0742188 -0.000976563
56 0.0317383 0.0705566 -0.000732422
58 0.0339355 0.0690918 -0.000244141
60 0.0305176 0.0666504 -0.000732422
62 0.0322266 0.064209 -0.000732422
64 0.0314941 0.0627441 -0.000732422
66 0.0314941 0.0600586 -0.000732422
68 0.0319824 0.0612793 -0.000732422
70 0.0307617 0.057373 -0.000732422
72 0.0300293 0.0554199 -0.000488281
74 0.0324707 0.0559082 -0.000732422
76 0.0332031 0.0529785 -0.000732422
78 0.0339355 0.0507813 -0.000976563
80 0.0310059 0.0529785 -0.000732422
82 0.0327148 0.0495605 -0.000732422
84 0.0327148 0.0505371 -0.000488281
86 0.0324707 0.0483398 -0.000732422
88 0.032959 0.0441895 -0.000732422
90 0.0305176 0.0441895 -0.000732422
92 0.0305176 0.0444336 -0.000732422
94 0.0305176 0.0441895 -0.000976563
96 0.0336914 0.0458984 -0.000488281
98 0.0317383 0.0439453 -0.000732422
100 0.0319824 0.0422363 -0.000732422
102 0.0317383 0.0444336 -0.000976563
