0 0.0307617 0.636719 -0.000488281
2 0.0317383 0.661621 -0.000488281
4 0.0322266 0.675781 -0.000976563
6 0.0322266 0.678223 -0.000488281
8 0.0322266 0.674805 -0.000976563
10 0.0336914 0.666504 0
12 0.0317383 0.660156 -0.000976563
14 0.0317383 0.650391 0
16 0.0317383 0.639648 -0.000488281
18 0.0292969 0.625 -0.00146484
20 0.0336914 0.615723 -0.000488281
22 0.0317383 0.598633 0
24 0.0332031 0.583008 -0.000976563
26 0.0327148 0.56543 -0.000488281
28 0.0332031 0.554688 -0.000488281
30 0.0336914 0.543457 0.000976563
32 0.0341797 0.53125 -0.000488281
34 0.0317383 0.518066 -0.000488281
36 0.0336914 0.508789 -0.000488281
38 0.0336914 0.496094 -0.000488281
40 0.0327148 0.480957 -0.000488281
42 0.0322266 0.475098 -0.000488281
44 0.0317383 0.464355 0
46 0.0327148 0.458008 -0.000488281
48 0.03125 0.447754 -0.000488281
50 0.0322266 0.438965 -0.000488281
52 0.0307617 0.428711 -0.000488281
54 0.0322266 0.425293 -0.000488281
56 0.0332031 0.418457 -0.000488281
58 0.0332031 0.413574 -0.000488281
60 0.0332031 0.410156 -0.000488281
62 0.0317383 0.400879 -0.000488281
64 0.0327148 0.397949 -0.000488281
66 0.0322266 0.390625 -0.000488281
68 0.0322266 0.387207 -0.000488281
70 0.0292969 0.381348 -0.000488281
72 0.0307617 0.378906 -0.000488281
74 0.0322266 0.37207 -0.000488281
76 0.0322266 0.369629 0
78 0.0351563 0.371094 -0.000976563
80 0.0332031 0.368652 -0.000488281
82 0.0327148 0.362305 -0.000976563
84 0.0351563 0.361328 -0.000976563
86 0.0317383 0.358398 -0.000488281
88 0.034668 0.354492 0
90 0.0332031 0.353516 -0.000488281
92 0.0336914 0.353027 -0.000488281
94 0.03125 0.349121 0
96 0.0322266 0.344727 -0.000488281
98 0.0317383 0.342773 -0.000488281
100 0.0322266 0.34668 0
102 0.0336914 0.344727 -0.000488281
