0 0.0285645 0.296875 -0.000488281
2 0.0280762 0.298096 -0.000244141
4 0.0302734 0.294434 -0.000732422
6 0.029541 0.28833 -0.000732422
8 0.0305176 0.282227 -0.000488281
10 0.0300293 0.270508 -0.000488281
12 0.0273438 0.259277 -0.000732422
14 0.0300293 0.250977 -0.000488281
16 0.0290527 0.239258 -0.000732422
18 0.0292969 0.227539 -0.000488281
20 0.0283203 0.214111 -0.000488281
22 0.0310059 0.203857 -0.000244141
24 0.0285645 0.193359 -0.000488281
26 0.0283203 0.181641 -0.000488281
28 0.0300293 0.173096 -0.000488281
30 0.027832 0.162109 -0.000488281
32 0.03125 0.151123 -0.000732422
34 0.0302734 0.143799 -0.000488281
36 0.0305176 0.135742 -0.000732422
38 0.0307617 0.125244 -0.000732422
40 0.0302734 0.119873 -0.000488281
42 0.0292969 0.113037 -0.000488281
44 0.0302734 0.105225 -0.000488281
46 0.0290527 0.0998535 -0.000732422
48 0.0297852 0.0905762 -0.000732422
50 0.0288086 0.0849609 -0.000488281
52 0.0319824 0.0812988 -0.000488281
54 0.0270996 0.0761719 -0.000732422
56 0.0288086 0.0717773 -0.000488281
58 0.027832 0.0666504 -0.000488281
60 0.0290527 0.0627441 -0.000488281
62 0.0302734 0.0566406 -0.000732422
64 0.0280762 0.0539551 -0.000488281
66 0.0285645 0.0505371 -0.000732422
68 0.0305176 0.0483398 -0.000732422
70 0.0324707 0.0473633 -0.000244141
72 0.0302734 0.0444336 -0.000488281
74 0.0300293 0.0407715 -0.000732422
76 0.0302734 0.0388184 -0.000732422
78 0.029541 0.034668 -0.000732422
80 0.0297852 0.0332031 -0.000488281
82 0.0288086 0.0322266 -0.000488281
84 0.0290527 0.0307617 -0.000732422
86 0.0288086 0.03125 -0.000488281
88 0.0292969 0.0275879 -0.000732422
90 0.0275879 0.0236816 -0.000732422
92 0.0280762 0.0241699 -0.000732422
94 0.0283203 0.0244141 -0.000244141
96 0.0302734 0.0251465 -0.000488281
98 0.0297852 0.0224609 -0.000488281
100 0.0300293 0.0219727 -0.000488281
102 0.0297852 0.0192871 -0.000732422
