Delay X Y X Y
-2667000 0 0 0.00016785 9.1553E-5
-2647000 0 0 0.00011444 7.6294E-5
-2627000 0 0 0.000206 0
-2607000.1 0 0 0.00016022 7.6295E-6
-2587000.1 0 0 0.0002594 3.8147E-5
-2567000.1 0 0 0.00015259 0.00015259
-2547000.2 0 0 0.000206 6.1036E-5
-2527000.2 0 0 8.3924E-5 0.00019837
-2507000.2 0 0 0.000206 0.00017548
-2487000.3 0 0 0.00011444 9.1553E-5
-2467000.3 0 0 0.00021362 9.9183E-5
-2447000.3 0 0 -5.3406E-5 -0.00016022
-2427000.3 0 0 0.0002594 0
-2407000.4 0 0 0.0001297 6.1036E-5
-2387000.4 0 0 0.0002594 3.8147E-5
-2367000.4 0 0 0.00014496 0.00013733
-2347000.5 0 0 9.9183E-5 8.3924E-5
-2327000.5 0 0 8.3924E-5 9.1553E-5
-2307000.5 0 0 9.9183E-5 0
-2287000.6 0 0 0.0001297 -5.3406E-5
-2267000.6 0 0 0.00028229 3.8147E-5
-2247000.6 0 0 0.00017548 -7.6294E-5
-2227000.7 0 0 0.000206 -0.00016785
-2207000.7 0 0 9.1553E-5 -3.8147E-5
-2187000.7 0 0 0.00028992 4.5777E-5
-2167000.7 0 0 0.00021362 2.2888E-5
-2147000.8 0 0 0.00024414 0
-2127000.8 0 0 0.00021362 -9.9183E-5
-2107000.8 0 0 0.00031281 3.0518E-5
-2087000.9 0 0 0.00017548 0.00010681
-2067000.9 0 0 4.5777E-5 0
-2047000.9 0 0 0.00016785 9.9183E-5
-2027001 0 0 0.00012207 0.00019074
-2007001 0 0 9.9183E-5 7.6294E-5
-1987001 0 0 7.6294E-5 -6.1036E-5
-1967001.1 0 0 0.00022888 4.5777E-5
-1947001.1 0 0 0.00025177 3.0518E-5
-1927001.1 0 0 0.00028992 -0.00014496
-1907001.1 0 0 0.00015259 -0.00019837
-1887001.2 0 0 0.00017548 0.00010681
-1867001.2 0 0 0.00021362 0
-1847001.2 0 0 0.00025177 0.00018311
-1827001.3 0 0 4.5777E-5 0.0001297
-1807001.3 0 0 0.000206 -2.2888E-5
-1787001.3 0 0 0.00015259 9.9183E-5
-1767001.4 0 0 0.00018311 -6.1036E-5
-1747001.4 0 0 0.00026703 -2.2888E-5
-1727001.4 0 0 0.00019837 3.0518E-5
-1707001.4 0 0 0.000206 9.9183E-5
-1687001.5 0 0 0.00026703 9.9183E-5
-1667001.5 0 0 0.00021362 2.2888E-5
-1647001.5 0 0 0.00034333 -3.8147E-5
-1627001.6 0 0 0.00011444 6.1036E-5
-1607001.6 0 0 0.00017548 -5.3406E-5
-1587001.6 0 0 9.9183E-5 3.8147E-5
-1567001.7 0 0 0.00018311 -1.5259E-5
-1547001.7 0 0 0.00019837 6.1036E-5
-1527001.7 0 0 0.00012207 5.3406E-5
-1507001.8 0 0 0.0002594 0
-1487001.8 0 0 0.00027466 6.1036E-5
-1467001.8 0 0 0.00013733 6.1036E-5
-1447001.8 0 0 0.00010681 0.00011444
-1427001.9 0 0 0.000206 0.00028229
-1407001.9 0 0 0.00019074 -8.3924E-5
-1387001.9 0 0 3.0518E-5 0.00025177
-1367002 0 0 0.00016022 -0.00015259
-1347002 0 0 0.00013733 -0.00016022
-1327002 0 0 0.00017548 1.5259E-5
-1307002.1 0 0 0.0002594 0
-1287002.1 0 0 0.00030518 -0.00016022
-1267002.1 0 0 0.00030518 0.00015259
-1247002.2 0 0 3.0518E-5 -0.00016022
-1227002.2 0 0 0 8.3924E-5
-1207002.2 0 0 0.00030518 -9.9183E-5
-1187002.2 0 0 0.00045014 -9.9183E-5
-1167002.3 0 0 0.00053406 3.0518E-5
-1147002.3 0 0 0.00028992 0.00011444
-1127002.3 0 0 0.00038147 4.5777E-5
-1107002.4 0 0 0.00015259 -0.00016022
-1087002.4 0 0 7.6294E-5 0.00016785
-1067002.4 0 0 0.00024414 9.1553E-5
-1047002.5 0 0 0.00030518 -3.0518E-5
-1027002.5 0 0 0.00025177 -7.6295E-6
-1007002.5 0 0 0.00015259 0
-987002.55 0 0 0.00025177 -1.5259E-5
-967002.58 0 0 0.0002594 0.00010681
-947002.61 0 0 0.00040436 8.3924E-5
-927002.64 0 0 0.00030518 1.5259E-5
-907002.67 0 0 0.00035095 6.1036E-5
-887002.7 0 0 0.00031281 1.5259E-5
-867002.73 0 0 0.00047302 0
-847002.76 0 0 0.00034333 9.9183E-5
-827002.79 0 0 0.00035858 0.00015259
-807002.82 0 0 0.00026703 0.00013733
-787002.85 0 0 0.00014496 8.3924E-5
-767002.88 0 0 0.00011444 0.000206
-747002.91 0 0 0.00015259 2.2888E-5
-727002.95 0 0 0.00036621 -7.6295E-6
-707002.98 0 0 0.00019837 0.00019074
-687003.01 0 0 6.8665E-5 0.00019837
-667003.04 0 0 0.00010681 -3.8147E-5
-647003.07 0 0 0.000206 -7.6295E-6
-627003.1 0 0 0.00022125 9.9183E-5
-607003.13 0 0 0.00011444 2.2888E-5
-587003.16 0 0 0.00036621 0.00015259
-567003.19 0 0 0.00055695 0.00012207
-547003.22 0 0 0.00036621 0.00019074
-527003.25 0 0 0.00027466 -5.3406E-5
-507003.28 0 0 0.00018311 0.00016785
-487003.31 0 0 0.00049591 0.00010681
-467003.34 0 0 0.00036621 1.5259E-5
-447003.37 0 0 0.00041962 1.5259E-5
-427003.4 0 0 0.00039673 6.1036E-5
-407003.43 0 0 0.00041962 -6.1036E-5
-387003.46 0 0 0.00038147 6.1036E-5
-367003.5 0 0 0.00022125 0.00010681
-347003.53 0 0 0.00032807 4.5777E-5
-327003.56 0 0 0.00048829 -7.6295E-6
-307003.59 0 0 0.00043488 0.00011444
-287003.62 0 0 0.00035095 3.0518E-5
-267003.65 0 0 0.00041199 0.00019074
-247003.68 0 0 0.00027466 7.6294E-5
-227003.71 0 0 0.00028229 0.00026703
-207003.74 0 0 0.00022125 0.00030518
-187003.77 0 0 0.00016785 9.1553E-5
-167003.8 0 0 0.00025177 9.9183E-5
-147003.83 0 0 0.00021362 9.9183E-5
-127003.86 0 0 0.00039673 0.00010681
-107003.89 0 0 0.00037384 3.8147E-5
