Delay X Y X Y
-2667000 0 0 0.00040436 0.00013733
-2647000 0 0 0.00035095 9.9183E-5
-2627000 0 0 0.00027466 4.5777E-5
-2607000.1 0 0 0.00029755 -3.0518E-5
-2587000.1 0 0 0.00031281 -3.0518E-5
-2567000.1 0 0 0.00018311 -4.5777E-5
-2547000.2 0 0 0.00015259 -9.1553E-5
-2527000.2 0 0 0.00010681 -3.0518E-5
-2507000.2 0 0 4.5777E-5 3.0518E-5
-2487000.3 0 0 9.1553E-5 4.5777E-5
-2467000.3 0 0 0.00010681 0.00010681
-2447000.3 0 0 0.00021362 2.2888E-5
-2427000.3 0 0 0.00026703 3.0518E-5
-2407000.4 0 0 0.00021362 7.6295E-6
-2387000.4 0 0 0.0002594 4.5777E-5
-2367000.4 0 0 0.00028992 3.8147E-5
-2347000.5 0 0 0.00019837 6.8665E-5
-2327000.5 0 0 0.00016785 0.00010681
-2307000.5 0 0 0.00012207 0.00010681
-2287000.6 0 0 0.00012207 0.00012207
-2267000.6 0 0 0.00010681 6.8665E-5
-2247000.6 0 0 9.9183E-5 8.3924E-5
-2227000.7 0 0 0.000206 8.3924E-5
-2207000.7 0 0 0.000206 0.0001297
-2187000.7 0 0 0.00014496 0.00011444
-2167000.7 0 0 0.00019837 0.00016785
-2147000.8 0 0 0.0002594 9.1553E-5
-2127000.8 0 0 0.00024414 0
-2107000.8 0 0 0.000206 -1.5259E-5
-2087000.9 0 0 0.00011444 -1.5259E-5
-2067000.9 0 0 0.00011444 0
-2047000.9 0 0 0.00012207 6.1036E-5
-2027001 0 0 0.00015259 0.00012207
-2007001 0 0 0.00019074 3.8147E-5
-1987001 0 0 0.00011444 -1.5259E-5
-1967001.1 0 0 6.1036E-5 0
-1947001.1 0 0 7.6295E-6 -3.0518E-5
-1927001.1 0 0 0.00015259 3.8147E-5
-1907001.1 0 0 0.00019074 0.00011444
-1887001.2 0 0 0.00016022 2.2888E-5
-1867001.2 0 0 9.9183E-5 -3.0518E-5
-1847001.2 0 0 0.00010681 -3.8147E-5
-1827001.3 0 0 0.00010681 0.00010681
-1807001.3 0 0 8.3924E-5 0.0001297
-1787001.3 0 0 9.9183E-5 0.0001297
-1767001.4 0 0 9.1553E-5 6.8665E-5
-1747001.4 0 0 2.2888E-5 7.6295E-6
-1727001.4 0 0 3.0518E-5 1.5259E-5
-1707001.4 0 0 0.00014496 5.3406E-5
-1687001.5 0 0 0.00017548 5.3406E-5
-1667001.5 0 0 0.00016022 5.3406E-5
-1647001.5 0 0 0.00018311 -7.6295E-6
-1627001.6 0 0 0.00022125 -5.3406E-5
-1607001.6 0 0 0.00022125 4.5777E-5
-1587001.6 0 0 0.00018311 4.5777E-5
-1567001.7 0 0 9.9183E-5 0
-1547001.7 0 0 0.00012207 -3.8147E-5
-1527001.7 0 0 0.00019074 0
-1507001.8 0 0 0.00016785 0.00010681
-1487001.8 0 0 6.8665E-5 0.00012207
-1467001.8 0 0 0.0001297 0.00012207
-1447001.8 0 0 0.00016785 0.00013733
-1427001.9 0 0 0.000206 0.00015259
-1407001.9 0 0 0.00015259 0.00014496
-1387001.9 0 0 0.00012207 9.1553E-5
-1367002 0 0 0.00023651 -3.0518E-5
-1347002 0 0 0.00023651 -6.8665E-5
-1327002 0 0 0.0001297 -5.3406E-5
-1307002.1 0 0 9.1553E-5 3.0518E-5
-1287002.1 0 0 0.00014496 9.1553E-5
-1267002.1 0 0 0.00019074 0
-1247002.2 0 0 0.000206 7.6295E-6
-1227002.2 0 0 0.00022125 0.00014496
-1207002.2 0 0 0.0002594 0.00022125
-1187002.2 0 0 0.000206 0.00019837
-1167002.3 0 0 0.00014496 0.00016785
-1147002.3 0 0 0.00022125 0.000206
-1127002.3 0 0 0.00016785 0.00014496
-1107002.4 0 0 0.00016785 9.1553E-5
-1087002.4 0 0 0.00017548 0
-1067002.4 0 0 0.00024414 6.1036E-5
-1047002.5 0 0 0.00018311 0.00013733
-1027002.5 0 0 9.1553E-5 0.00011444
-1007002.5 0 0 0.00011444 8.3924E-5
-987002.55 0 0 0.00014496 8.3924E-5
-967002.58 0 0 0.00018311 8.3924E-5
-947002.61 0 0 0.00022888 1.5259E-5
-927002.64 0 0 0.00022888 5.3406E-5
-907002.67 0 0 0.00014496 8.3924E-5
-887002.7 0 0 0.000206 4.5777E-5
-867002.73 0 0 0.00026703 0
-847002.76 0 0 0.00028992 -0.0001297
-827002.79 0 0 0.00031281 -7.6294E-5
-807002.82 0 0 0.0002594 0
-787002.85 0 0 0.00016022 4.5777E-5
-767002.88 0 0 0.00016022 -3.8147E-5
-747002.91 0 0 0.00019074 -0.00011444
-727002.95 0 0 0.00027466 -5.3406E-5
-707002.98 0 0 0.00029755 -1.5259E-5
-687003.01 0 0 0.00028992 -2.2888E-5
-667003.04 0 0 0.00025177 -7.6294E-5
-647003.07 0 0 0.000206 -6.1036E-5
-627003.1 0 0 0.00022888 -4.5777E-5
-607003.13 0 0 0.00029755 -3.8147E-5
-587003.16 0 0 0.00024414 7.6295E-6
-567003.19 0 0 0.00019837 4.5777E-5
-547003.22 0 0 0.00017548 5.3406E-5
-527003.25 0 0 0.00025177 2.2888E-5
-507003.28 0 0 0.00028992 3.0518E-5
-487003.31 0 0 0.00035095 5.3406E-5
-467003.34 0 0 0.0004654 5.3406E-5
-447003.37 0 0 0.00041962 6.8665E-5
-427003.4 0 0 0.00028229 9.1553E-5
-407003.43 0 0 0.00031281 0.00011444
-387003.46 0 0 0.00037384 9.9183E-5
-367003.5 0 0 0.00036621 6.1036E-5
-347003.53 0 0 0.00041962 2.2888E-5
-327003.56 0 0 0.0004654 -1.5259E-5
-307003.59 0 0 0.00041962 7.6295E-6
-287003.62 0 0 0.00035858 3.0518E-5
-267003.65 0 0 0.00031281 4.5777E-5
-247003.68 0 0 0.00030518 -3.8147E-5
-227003.71 0 0 0.0002594 0
-207003.74 0 0 0.0002594 4.5777E-5
-187003.77 0 0 0.00032044 9.9183E-5
-167003.8 0 0 0.00044251 4.5777E-5
-147003.83 0 0 0.00047302 2.2888E-5
-127003.86 0 0 0.00047302 3.8147E-5
-107003.89 0 0 0.00043488 0.00014496
-87003.923 0 0 0.00035858 0.00019074
-67003.954 0 0 0.00041199 0.000206
-47003.984 0 0 0.00048065 0.000206
-27004.015 0 0 0.0004654 0.00017548
-7004.0454 0 0 0.00045014 9.1553E-5
12995.924 0 0 0.00042725 9.9183E-5
32995.893 0 0 0.00039673 9.9183E-5
52995.863 0 0 0.00036621 5.3406E-5
72995.832 0 0 0.00042725 -2.2888E-5
92995.802 0 0 0.00041962 2.2888E-5
112995.77 0 0 0.00045014 0.00013733
132995.74 0 0 0.00053406 6.8665E-5
152995.71 0 0 0.00047302 -2.2888E-5
172995.68 0 0 0.00041962 4.5777E-5
192995.65 0 0 0.00047302 0.00014496
212995.62 0 0 0.00052643 0.00012207
232995.59 0 0 0.00051117 3.0518E-5
252995.56 0 0 0.00037384 -7.6295E-6
272995.53 0 0 0.00042725 3.8147E-5
292995.5 0 0 0.0004654 6.1036E-5
312995.47 0 0 0.00044251 9.9183E-5
332995.44 0 0 0.0005188 9.9183E-5
352995.4 0 0 0.00041962 0.00014496
372995.37 0 0 0.00034333 0.00011444
392995.34 0 0 0.00031281 1.5259E-5
412995.31 0 0 0.00043488 -2.2888E-5
432995.28 0 0 0.00054169 0
452995.25 0 0 0.00057984 7.6295E-6
472995.22 0 0 0.00053406 3.0518E-5
492995.19 0 0 0.00047302 3.8147E-5
512995.16 0 0 0.00052643 -7.6295E-6
532995.13 0 0 0.00057221 2.2888E-5
552995.1 0 0 0.00048065 0
572995.07 0 0 0.00052643 7.6295E-6
592995.04 0 0 0.00053406 6.1036E-5
612995.01 0 0 0.00052643 2.2888E-5
632994.98 0 0 0.00057984 3.8147E-5
652994.95 0 0 0.00062561 9.1553E-5
672994.92 0 0 0.00066376 0.00012207
692994.89 0 0 0.00060273 6.8665E-5
712994.85 0 0 0.00060273 3.8147E-5
732994.82 0 0 0.00057984 0.00011444
752994.79 0 0 0.00058747 9.1553E-5
772994.76 0 0 0.0006485 9.9183E-5
792994.73 0 0 0.00053406 4.5777E-5
812994.7 0 0 0.00048829 6.1036E-5
832994.67 0 0 0.00054169 4.5777E-5
852994.64 0 0 0.0005188 7.6294E-5
872994.61 0 0 0.00062561 9.1553E-5
892994.58 0 0 0.00061799 0.00012207
912994.55 0 0 0.00064087 0.00017548
932994.52 0 0 0.00064087 0.00011444
952994.49 0 0 0.00067902 6.8665E-5
972994.46 0 0 0.00073243 8.3924E-5
992994.43 0 0 0.00064087 4.5777E-5
1012994.4 0 0 0.00057984 4.5777E-5
1032994.4 0 0 0.00067902 8.3924E-5
1052994.3 0 0 0.00070191 7.6294E-5
1072994.3 0 0 0.00068665 9.9183E-5
1092994.3 0 0 0.00061799 9.1553E-5
1112994.2 0 0 0.00063324 0.00011444
1132994.2 0 0 0.00061799 9.9183E-5
1152994.2 0 0 0.00066376 0.0001297
1172994.2 0 0 0.00074006 9.9183E-5
1192994.1 0 0 0.00083161 9.1553E-5
1212994.1 0 0 0.00083161 0.00011444
1232994.1 0 0 0.00071717 0.00024414
1252994 0 0 0.00073243 0.00014496
1272994 0 0 0.00083924 6.1036E-5
1292994 0 0 0.00083924 3.8147E-5
1312993.9 0 0 0.00083924 9.9183E-5
1332993.9 0 0 0.00078583 0.00016022
1352993.9 0 0 0.00074768 0.00013733
1372993.8 0 0 0.00081635 0.00010681
1392993.8 0 0 0.00080872 4.5777E-5
1412993.8 0 0 0.00087738 3.8147E-5
1432993.8 0 0 0.0009079 0.00010681
1452993.7 0 0 0.00093079 0.00017548
1472993.7 0 0 0.00097657 0.00023651
1492993.7 0 0 0.00093842 0.00019837
1512993.6 0 0 0.00093079 0.00014496
1532993.6 0 0 0.00093842 0.000206
