1 -0.138145 -0.0887402 -0.000385742
2 -0.138276 -0.0877344 -0.000141602
3 -0.143774 -0.0917139 -0.000126953
4 -0.14332 -0.0922217 -0.000117187
5 -0.137319 -0.0882715 0.000131836
6 -0.144795 -0.0919971 0.000112305
7 -0.1496 -0.0958252 0.000161133
8 -0.14019 -0.0883203 0.000117187
9 -0.138843 -0.0877734 0.000126953
10 -0.138823 -0.0874268 0.000136719
11 -0.145693 -0.0934326 0.00012207
12 -0.145 -0.0923877 0.00015625
13 -0.143037 -0.0912305 -0.000141602
14 -0.147734 -0.0923145 0.000126953
15 -0.141499 -0.0881055 0.000161133
16 -0.145913 -0.0947803 0.000126953
17 -0.144209 -0.0904248 0.000102539
18 -0.148721 -0.096748 -0.00012207
19 -0.136514 -0.0879785 -7.32422E-5
20 -0.145054 -0.0932666 0.000136719
21 -0.138604 -0.087627 -0.000117187
22 -0.146772 -0.0911328 -0.000581055
23 -0.139609 -0.0907959 0.00015625
24 -0.146294 -0.0941943 -0.000322266
25 -0.141665 -0.0886963 -7.32422E-5
26 -0.136372 -0.0862354 0.000126953
27 -0.142378 -0.0918311 -0.000395508
28 -0.138169 -0.0906934 0.00015625
29 -0.155146 -0.0989209 0.000151367
30 -0.143081 -0.0909082 0.000131836
31 -0.145571 -0.0936963 0.000141602
32 -0.13481 -0.0866504 -6.83594E-5
33 -0.147783 -0.0936426 0.000141602
34 -0.146895 -0.093042 0.000136719
35 -0.14666 -0.095415 -0.000126953
36 -0.145308 -0.0938965 0.00015625
37 -0.142183 -0.0931055 -8.30078E-5
38 -0.137002 -0.0895068 -9.76563E-5
39 -0.145308 -0.0926123 -6.83594E-5
40 -0.157856 -0.0999902 0.000102539
41 -0.142222 -0.0907568 -9.27734E-5
42 -0.141069 -0.0907568 0.000146484
43 -0.143623 -0.0952832 0.00015625
44 -0.143564 -0.0939258 -0.000102539
45 -0.136626 -0.0891846 0.000136719
46 -0.139932 -0.0903418 -0.000102539
47 -0.1375 -0.0881689 0.000126953
48 -0.137495 -0.0898193 -8.30078E-5
49 -0.138374 -0.0881201 -8.78906E-5
50 -0.139072 -0.0870264 -0.000151367
51 -0.159727 -0.104473 0.000170898
52 -0.142051 -0.0910791 -0.000366211
53 -0.140322 -0.0904639 0.000131836
54 -0.146064 -0.0952393 0.000166016
55 -0.143496 -0.0926709 -0.000151367
56 -0.144189 -0.0908057 0.000146484
57 -0.139575 -0.088457 -7.8125E-5
58 -0.140142 -0.0872217 0.000141602
59 -0.146299 -0.0916797 -0.000112305
60 -0.136855 -0.0876318 0.000117187
61 -0.140361 -0.0898975 -6.83594E-5
62 -0.153999 -0.101323 -9.27734E-5
63 -0.14061 -0.0920508 -0.000131836
64 -0.136899 -0.08896 -7.8125E-5
65 -0.146089 -0.0927002 0.000161133
66 -0.144155 -0.094834 -0.000117187
67 -0.144297 -0.0922266 -0.000136719
68 -0.145112 -0.0916992 0.000151367
69 -0.140586 -0.0918604 -0.000102539
70 -0.142407 -0.0908154 0.000126953
71 -0.144126 -0.0907275 -9.76563E-5
72 -0.142178 -0.0934326 -0.000107422
73 -0.156016 -0.103232 -6.34766E-5
74 -0.145728 -0.095542 -0.000385742
75 -0.144365 -0.0921777 -0.000112305
76 -0.145591 -0.0903711 0.000126953
77 -0.143921 -0.091626 0.00012207
78 -0.145889 -0.0937598 0.00012207
79 -0.139351 -0.0899707 -8.30078E-5
80 -0.141123 -0.0909131 -0.000102539
81 -0.140381 -0.0878906 -0.000107422
82 -0.142554 -0.0936816 0.000136719
83 -0.141201 -0.0912646 -0.000117187
84 -0.150488 -0.100664 0.000141602
85 -0.139932 -0.0876367 -8.78906E-5
86 -0.147065 -0.091499 0.000161133
87 -0.144185 -0.0914014 0.000126953
88 -0.147739 -0.0938184 0.000146484
89 -0.144038 -0.0928906 0.000161133
90 -0.144761 -0.0910352 0.000117187
91 -0.138164 -0.0887891 0.000112305
92 -0.141191 -0.0925146 0.000107422
93 -0.140298 -0.0868652 -9.76563E-5
94 -0.14249 -0.0916699 -5.37109E-5
95 -0.149419 -0.0996436 -8.78906E-5
96 -0.138813 -0.0884961 0.00012207
97 -0.14229 -0.0919482 -8.30078E-5
98 -0.144761 -0.0897363 0.000180664
99 -0.144482 -0.0920557 0.00012207
100 -0.143916 -0.091875 0.000112305
101 -0.143252 -0.0930322 -0.000126953
102 -0.136621 -0.0863916 0.000136719
103 -0.143169 -0.094248 0.000117187
104 -0.147466 -0.0917578 0.000151367
105 -0.145601 -0.0946143 0.000385742
106 -0.154502 -0.0993213 -0.000136719
107 -0.14292 -0.0918506 -0.000131836
108 -0.144395 -0.0932959 0.000175781
109 -0.144556 -0.0927441 -4.88281E-5
110 -0.140073 -0.0886182 -0.000356445
111 -0.144604 -0.0955811 0.000151367
112 -0.145259 -0.0928613 -0.000102539
113 -0.132593 -0.086499 0.000175781
114 -0.14436 -0.0927295 -9.76563E-5
115 -0.136748 -0.090498 -0.00012207
116 -0.13813 -0.0902295 0.000112305
117 -0.158115 -0.0992432 0.000136719
118 -0.146655 -0.0949854 0.000175781
119 -0.144434 -0.09125 -0.000112305
120 -0.145635 -0.0925195 0.00015625
121 -0.144219 -0.091748 -9.27734E-5
122 -0.144233 -0.0920264 0.00015625
123 -0.138311 -0.0890771 -7.8125E-5
124 -0.127466 -0.0833545 0.000161133
125 -0.144941 -0.0942969 -9.27734E-5
126 -0.138159 -0.0929297 -0.000112305
127 -0.139087 -0.0880322 0.000166016
128 -0.155317 -0.10145 0.000161133
129 -0.139985 -0.0928418 0.000175781
130 -0.137993 -0.0852197 -5.37109E-5
131 -0.143931 -0.0909766 0.000117187
132 -0.138574 -0.0859619 0.000166016
133 -0.14417 -0.0951025 0.000141602
134 -0.141577 -0.0928174 -7.8125E-5
135 -0.125391 -0.0775 -9.27734E-5
136 -0.142041 -0.0864404 0.000141602
137 -0.142358 -0.0903223 0.000405273
138 -0.142949 -0.08979 9.76563E-5
139 -0.14606 -0.0936572 -8.78906E-5
140 -0.144541 -0.0902686 0.000146484
141 -0.142202 -0.0941211 0.000161133
142 -0.141338 -0.0894043 0.000141602
143 -0.146079 -0.0916113 -0.000136719
144 -0.143838 -0.0919336 -9.76563E-5
145 -0.139526 -0.0931738 0.000361328
146 -0.129849 -0.079585 0.000161133
147 -0.140796 -0.0925293 -0.00012207
148 -0.145625 -0.0942188 -0.000107422
149 -0.141934 -0.0896777 0.00015625
150 -0.148076 -0.0946729 0.000131836
151 -0.147178 -0.0936133 0.000136719
152 -0.142266 -0.0882031 -7.32422E-5
153 -0.138594 -0.0859961 0.000141602
154 -0.144487 -0.0892529 9.76563E-5
155 -0.138804 -0.0899316 0.000126953
156 -0.141875 -0.0916943 -0.00012207
157 -0.128843 -0.0796875 0.00012207
