Delay X Y X Y
2250000 0 0 0.0011642 -1.9789E-5
2250500 0 0 0.0011673 -1.9789E-5
2251000 0 0 0.0011704 -2.0027E-5
2251500 0 0 0.0011699 -1.9789E-5
2251999.9 0 0 0.0011666 -1.9789E-5
2252499.9 0 0 0.0011649 -1.9789E-5
2252999.9 0 0 0.0011647 -1.9789E-5
2253499.9 0 0 0.0011652 -1.9789E-5
2253999.9 0 0 0.0011664 -1.9789E-5
2254499.8 0 0 0.0011664 -1.9789E-5
2254999.8 0 0 0.0011666 -1.9789E-5
2255499.8 0 0 0.0011659 -1.9789E-5
2255999.8 0 0 0.0011649 -1.9789E-5
2256499.8 0 0 0.0011649 -1.9789E-5
2256999.7 0 0 0.0011668 -1.9789E-5
2257499.7 0 0 0.0011683 -1.9789E-5
2257999.7 0 0 0.0011683 -1.9789E-5
2258499.7 0 0 0.001169 -1.9789E-5
2258999.7 0 0 0.0011697 -2.0027E-5
2259499.6 0 0 0.0011666 -1.9789E-5
2259999.6 0 0 0.0011661 -1.9789E-5
2260499.6 0 0 0.0011647 -1.9789E-5
2260999.6 0 0 0.0011633 -1.955E-5
2261499.6 0 0 0.0011623 -1.9789E-5
2261999.5 0 0 0.0011628 -1.9789E-5
2262499.5 0 0 0.0011654 -1.9789E-5
2262999.5 0 0 0.0011695 -2.0027E-5
2263499.5 0 0 0.001174 -1.9789E-5
2263999.4 0 0 0.001174 -2.0027E-5
2264499.4 0 0 0.0011695 -1.9789E-5
2264999.4 0 0 0.0011647 -1.9789E-5
2265499.4 0 0 0.001163 -1.9789E-5
2265999.4 0 0 0.0011656 -1.9789E-5
2266499.3 0 0 0.0011692 -2.0027E-5
2266999.3 0 0 0.0011704 -2.0027E-5
2267499.3 0 0 0.0011711 -2.0027E-5
2267999.3 0 0 0.0011695 -2.0027E-5
2268499.3 0 0 0.0011675 -1.9789E-5
2268999.2 0 0 0.0011654 -1.9789E-5
2269499.2 0 0 0.0011661 -1.9789E-5
2269999.2 0 0 0.0011668 -1.9789E-5
2270499.2 0 0 0.0011668 -1.9789E-5
2270999.2 0 0 0.0011664 -1.9789E-5
2271499.1 0 0 0.0011671 -1.9789E-5
2271999.1 0 0 0.0011678 -1.9789E-5
2272499.1 0 0 0.0011661 -1.9789E-5
2272999.1 0 0 0.001163 -1.9789E-5
2273499.1 0 0 0.0011633 -1.9789E-5
2273999 0 0 0.0011652 -1.9789E-5
2274499 0 0 0.0011661 -1.9789E-5
2274999 0 0 0.0011649 -1.9789E-5
2275499 0 0 0.001164 -1.9789E-5
2275999 0 0 0.0011659 -1.9789E-5
2276498.9 0 0 0.0011671 -1.9789E-5
2276998.9 0 0 0.0011666 -1.9789E-5
2277498.9 0 0 0.0011656 -1.9789E-5
2277998.9 0 0 0.0011666 -1.9789E-5
2278498.8 0 0 0.0011683 -1.9789E-5
2278998.8 0 0 0.0011709 -2.0027E-5
2279498.8 0 0 0.0011752 -2.0027E-5
2279998.8 0 0 0.0011745 -2.0027E-5
2280498.8 0 0 0.0011704 -1.9789E-5
2280998.7 0 0 0.0011652 -1.9789E-5
2281498.7 0 0 0.0011633 -1.9789E-5
2281998.7 0 0 0.0011623 -1.9789E-5
2282498.7 0 0 0.0011606 -1.955E-5
2282998.7 0 0 0.0011647 -1.9789E-5
2283498.6 0 0 0.0011661 -1.9789E-5
2283998.6 0 0 0.0011654 -1.9789E-5
2284498.6 0 0 0.0011661 -1.9789E-5
2284998.6 0 0 0.0011668 -1.9789E-5
2285498.6 0 0 0.0011668 -1.9789E-5
2285998.5 0 0 0.0011664 -1.9789E-5
2286498.5 0 0 0.0011656 -1.9789E-5
2286998.5 0 0 0.0011644 -1.9789E-5
2287498.5 0 0 0.0011628 -1.955E-5
2287998.5 0 0 0.0011649 -1.9789E-5
2288498.4 0 0 0.0011649 -1.9789E-5
2288998.4 0 0 0.0011635 -1.9789E-5
2289498.4 0 0 0.0011649 -1.9789E-5
2289998.4 0 0 0.001169 -1.9789E-5
2290498.3 0 0 0.001173 -2.0027E-5
2290998.3 0 0 0.0011733 -2.0027E-5
2291498.3 0 0 0.0011695 -2.0027E-5
2291998.3 0 0 0.0011683 -1.9789E-5
2292498.3 0 0 0.0011711 -2.0027E-5
2292998.2 0 0 0.0011716 -1.9789E-5
2293498.2 0 0 0.0011699 -2.0027E-5
2293998.2 0 0 0.0011675 -1.9789E-5
2294498.2 0 0 0.0011661 -1.9789E-5
2294998.2 0 0 0.0011656 -1.9789E-5
2295498.1 0 0 0.0011678 -1.9789E-5
2295998.1 0 0 0.0011706 -2.0027E-5
2296498.1 0 0 0.0011695 -1.9789E-5
2296998.1 0 0 0.0011673 -2.0027E-5
2297498.1 0 0 0.0011687 -1.9789E-5
2297998 0 0 0.0011699 -2.0027E-5
2298498 0 0 0.0011697 -2.0027E-5
2298998 0 0 0.0011723 -1.9789E-5
2299498 0 0 0.0011778 -2.0027E-5
2299998 0 0 0.0011759 -2.0027E-5
2300497.9 0 0 0.0011733 -1.9789E-5
2300997.9 0 0 0.0011711 -2.0027E-5
2301497.9 0 0 0.001168 -1.9789E-5
2301997.9 0 0 0.0011668 -1.955E-5
2302497.9 0 0 0.0011644 -1.9789E-5
2302997.8 0 0 0.0011628 -1.9789E-5
2303497.8 0 0 0.0011616 -1.955E-5
2303997.8 0 0 0.0011597 -1.955E-5
2304497.8 0 0 0.0011585 -1.9789E-5
2304997.7 0 0 0.0011616 -1.955E-5
2305497.7 0 0 0.0011633 -1.955E-5
2305997.7 0 0 0.0011649 -1.9789E-5
2306497.7 0 0 0.0011656 -2.0027E-5
2306997.7 0 0 0.0011702 -2.0027E-5
2307497.6 0 0 0.0011742 -1.955E-5
2307997.6 0 0 0.0011718 -1.9789E-5
2308497.6 0 0 0.0011668 -2.0027E-5
2308997.6 0 0 0.0011675 -2.0027E-5
2309497.6 0 0 0.0011685 -1.9789E-5
2309997.5 0 0 0.0011699 -1.955E-5
2310497.5 0 0 0.0011706 -2.0027E-5
2310997.5 0 0 0.0011671 -2.0027E-5
2311497.5 0 0 0.0011628 -2.0027E-5
2311997.5 0 0 0.0011633 -1.955E-5
2312497.4 0 0 0.0011647 -1.955E-5
2312997.4 0 0 0.0011692 -2.0027E-5
2313497.4 0 0 0.0011761 -2.0027E-5
2313997.4 0 0 0.0011749 -2.0027E-5
2314497.4 0 0 0.0011692 -1.9789E-5
2314997.3 0 0 0.0011656 -2.0027E-5
2315497.3 0 0 0.0011649 -1.9789E-5
2315997.3 0 0 0.0011666 -1.955E-5
2316497.3 0 0 0.001169 -2.0027E-5
2316997.2 0 0 0.001169 -2.0027E-5
2317497.2 0 0 0.001169 -1.955E-5
2317997.2 0 0 0.0011678 -1.9789E-5
2318497.2 0 0 0.0011642 -1.9789E-5
2318997.2 0 0 0.0011623 -1.955E-5
2319497.1 0 0 0.001163 -1.955E-5
2319997.1 0 0 0.0011649 -2.0027E-5
2320497.1 0 0 0.0011659 -1.9789E-5
2320997.1 0 0 0.0011666 -1.955E-5
2321497.1 0 0 0.0011656 -1.9789E-5
2321997 0 0 0.0011656 -1.9789E-5
2322497 0 0 0.0011389 -1.9312E-5
2322997 0 0 0.0011377 -1.9312E-5
2323497 0 0 0.0011506 -1.955E-5
2323997 0 0 0.0011606 -1.955E-5
2324496.9 0 0 0.0011661 -1.9789E-5
2324996.9 0 0 0.0011692 -2.0027E-5
2325496.9 0 0 0.0011699 -2.0027E-5
2325996.9 0 0 0.0011699 -1.9789E-5
2326496.9 0 0 0.0011699 -2.0027E-5
2326996.8 0 0 0.0011702 -2.0027E-5
2327496.8 0 0 0.0011685 -1.9789E-5
2327996.8 0 0 0.0011654 -1.955E-5
2328496.8 0 0 0.0011661 -2.0027E-5
2328996.7 0 0 0.001168 -2.0027E-5
2329496.7 0 0 0.0011664 -1.9789E-5
2329996.7 0 0 0.0011642 -1.955E-5
2330496.7 0 0 0.0011642 -1.9789E-5
2330996.7 0 0 0.001164 -2.0027E-5
2331496.6 0 0 0.0011654 -1.9789E-5
2331996.6 0 0 0.0011647 -1.955E-5
2332496.6 0 0 0.001164 -1.955E-5
2332996.6 0 0 0.001164 -2.0027E-5
2333496.6 0 0 0.0011666 -2.0027E-5
2333996.5 0 0 0.0011675 -1.9789E-5
2334496.5 0 0 0.001168 -1.955E-5
2334996.5 0 0 0.0011661 -1.9789E-5
2335496.5 0 0 0.0011637 -2.0027E-5
2335996.5 0 0 0.0011618 -1.9789E-5
