Delay X Y X Y
-2667000 0 0 9.9183E-5 0.00013733
-2647000 0 0 0.00016785 0.000206
-2627000 0 0 0.000206 0.00015259
-2607000.1 0 0 0.00019837 6.1036E-5
-2587000.1 0 0 0.00022125 9.9183E-5
-2567000.1 0 0 0.000206 8.3924E-5
-2547000.2 0 0 7.6294E-5 3.0518E-5
-2527000.2 0 0 3.8147E-5 0
-2507000.2 0 0 0 -5.3406E-5
-2487000.3 0 0 0.00010681 6.1036E-5
-2467000.3 0 0 0.00017548 3.0518E-5
-2447000.3 0 0 9.9183E-5 -3.0518E-5
-2427000.3 0 0 2.2888E-5 -5.3406E-5
-2407000.4 0 0 6.1036E-5 0
-2387000.4 0 0 7.6294E-5 -5.3406E-5
-2367000.4 0 0 0.00011444 -8.3924E-5
-2347000.5 0 0 9.9183E-5 -0.0001297
-2327000.5 0 0 0.00022125 -7.6294E-5
-2307000.5 0 0 0.00021362 -3.0518E-5
-2287000.6 0 0 0.00027466 0
-2267000.6 0 0 0.00029755 -0.0001297
-2247000.6 0 0 0.00026703 -0.00010681
-2227000.7 0 0 0.00031281 -3.0518E-5
-2207000.7 0 0 0.00041199 6.1036E-5
-2187000.7 0 0 0.00042725 0.000206
-2167000.7 0 0 0.00027466 0.0002594
-2147000.8 0 0 0.00021362 0.00023651
-2127000.8 0 0 0.000206 8.3924E-5
-2107000.8 0 0 0.0002594 6.1036E-5
-2087000.9 0 0 9.9183E-5 0.000206
-2067000.9 0 0 -7.6295E-6 0.00025177
-2047000.9 0 0 4.5777E-5 0.0002594
-2027001 0 0 0.00021362 0.00024414
-2007001 0 0 0.00016785 0.0001297
-1987001 0 0 0.0002594 1.5259E-5
-1967001.1 0 0 0.00028229 -2.2888E-5
-1947001.1 0 0 0.000206 7.6294E-5
-1927001.1 0 0 0.00018311 6.1036E-5
-1907001.1 0 0 0.000206 4.5777E-5
-1887001.2 0 0 0.00029755 5.3406E-5
-1867001.2 0 0 0.00032807 0
-1847001.2 0 0 0.00031281 -0.00011444
-1827001.3 0 0 0.00035858 -0.00014496
-1807001.3 0 0 0.00034333 -7.6294E-5
-1787001.3 0 0 0.0003357 -5.3406E-5
-1767001.4 0 0 0.00028992 3.8147E-5
-1747001.4 0 0 0.00019074 9.9183E-5
-1727001.4 0 0 0.0001297 0.00013733
-1707001.4 0 0 0.00016785 9.9183E-5
-1687001.5 0 0 9.1553E-5 4.5777E-5
-1667001.5 0 0 0.0001297 5.3406E-5
-1647001.5 0 0 9.9183E-5 9.9183E-5
-1627001.6 0 0 0.00016022 6.8665E-5
-1607001.6 0 0 0.00022888 -2.2888E-5
-1587001.6 0 0 0.00032807 -3.0518E-5
-1567001.7 0 0 0.00031281 -7.6295E-6
-1547001.7 0 0 0.00023651 0.00013733
-1527001.7 0 0 0.00013733 0.00015259
-1507001.8 0 0 0.00016022 6.1036E-5
-1487001.8 0 0 0.00017548 7.6295E-6
-1467001.8 0 0 0.00015259 -6.1036E-5
-1447001.8 0 0 0.00010681 -1.5259E-5
-1427001.9 0 0 0.00016022 0.00016785
-1407001.9 0 0 0.00018311 9.9183E-5
-1387001.9 0 0 0.00017548 9.9183E-5
-1367002 0 0 0.00014496 5.3406E-5
-1347002 0 0 0.00035095 0
-1327002 0 0 0.00036621 -1.5259E-5
-1307002.1 0 0 0.00021362 3.8147E-5
-1287002.1 0 0 0.00015259 8.3924E-5
-1267002.1 0 0 9.9183E-5 7.6294E-5
-1247002.2 0 0 0.00019837 9.9183E-5
-1227002.2 0 0 0.0002594 1.5259E-5
-1207002.2 0 0 0.00026703 3.8147E-5
-1187002.2 0 0 0.00032807 0
-1167002.3 0 0 0.00032807 -7.6295E-6
-1147002.3 0 0 0.00034333 3.0518E-5
-1127002.3 0 0 0.0002594 3.8147E-5
-1107002.4 0 0 0.00038147 0.00015259
-1087002.4 0 0 0.00041962 0.0001297
-1067002.4 0 0 0.00026703 9.9183E-5
-1047002.5 0 0 0.00029755 9.9183E-5
-1027002.5 0 0 0.0002594 0.00023651
-1007002.5 0 0 0.0001297 0.00031281
-987002.55 0 0 0.00025177 0.00016022
-967002.58 0 0 0.00023651 -3.8147E-5
-947002.61 0 0 0.00019074 -0.00011444
-927002.64 0 0 0.00013733 -7.6294E-5
-907002.67 0 0 9.9183E-5 2.2888E-5
-887002.7 0 0 4.5777E-5 0.0001297
-867002.73 0 0 0 0.000206
-847002.76 0 0 -2.2888E-5 0.00032044
-827002.79 0 0 -1.5259E-5 0.00022125
-807002.82 0 0 0.00011444 0.00015259
-787002.85 0 0 0.00019837 9.9183E-5
-767002.88 0 0 0.00027466 3.8147E-5
-747002.91 0 0 0.00026703 -6.8665E-5
-727002.95 0 0 0.00028992 -7.6295E-6
-707002.98 0 0 0.0002594 -3.8147E-5
-687003.01 0 0 0.00015259 -0.00016785
-667003.04 0 0 0.00028992 -0.00011444
