Delay X Y X Y
2250000 0 0 0.0021262 -1.5736E-5
2250500 0 0 0.0021377 -1.5736E-5
2251000 0 0 0.0021448 -1.5736E-5
2251500 0 0 0.0021475 -1.5736E-5
2251999.9 0 0 0.0021496 -1.5736E-5
2252499.9 0 0 0.0021501 -1.5736E-5
2252999.9 0 0 0.0021458 -1.5736E-5
2253499.9 0 0 0.0021467 -1.5736E-5
2253999.9 0 0 0.0021463 -1.5974E-5
2254499.8 0 0 0.0021444 -1.5736E-5
2254999.8 0 0 0.0021436 -1.5736E-5
2255499.8 0 0 0.0021429 -1.5736E-5
2255999.8 0 0 0.0021413 -1.5736E-5
2256499.8 0 0 0.0021396 -1.5736E-5
2256999.7 0 0 0.0021384 -1.5736E-5
2257499.7 0 0 0.0021382 -1.5736E-5
2257999.7 0 0 0.0021363 -1.5736E-5
2258499.7 0 0 0.0021396 -1.5974E-5
2258999.7 0 0 0.0021451 -1.5974E-5
2259499.6 0 0 0.0021508 -1.5974E-5
2259999.6 0 0 0.0021544 -1.5974E-5
2260499.6 0 0 0.0021532 -1.5736E-5
2260999.6 0 0 0.0021515 -1.5974E-5
2261499.6 0 0 0.0021496 -1.5974E-5
2261999.5 0 0 0.0021496 -1.5736E-5
2262499.5 0 0 0.0021467 -1.5974E-5
2262999.5 0 0 0.0021503 -1.5736E-5
2263499.5 0 0 0.0021594 -1.5736E-5
2263999.4 0 0 0.0021591 -1.5736E-5
2264499.4 0 0 0.0021548 -1.5736E-5
2264999.4 0 0 0.0021515 -1.5736E-5
2265499.4 0 0 0.0021522 -1.5974E-5
2265999.4 0 0 0.0021513 -1.5736E-5
2266499.3 0 0 0.0021477 -1.5736E-5
2266999.3 0 0 0.0021429 -1.5974E-5
2267499.3 0 0 0.0021455 -1.5736E-5
2267999.3 0 0 0.0021484 -1.5736E-5
2268499.3 0 0 0.0021475 -1.5974E-5
2268999.2 0 0 0.0021467 -1.5736E-5
2269499.2 0 0 0.002146 -1.5736E-5
2269999.2 0 0 0.0021484 -1.5974E-5
2270499.2 0 0 0.0021494 -1.5974E-5
2270999.2 0 0 0.0021525 -1.5497E-5
2271499.1 0 0 0.0021525 -1.5736E-5
2271999.1 0 0 0.0021496 -1.5974E-5
2272499.1 0 0 0.0021458 -1.5974E-5
2272999.1 0 0 0.0021482 -1.5736E-5
2273499.1 0 0 0.0021463 -1.5974E-5
2273999 0 0 0.0021463 -1.6213E-5
2274499 0 0 0.0021486 -1.5736E-5
2274999 0 0 0.0021496 -1.5736E-5
2275499 0 0 0.0021525 -1.5974E-5
2275999 0 0 0.0021529 -1.5974E-5
2276498.9 0 0 0.0021503 -1.5736E-5
2276998.9 0 0 0.0021498 -1.5736E-5
2277498.9 0 0 0.0021508 -1.5974E-5
2277998.9 0 0 0.0021484 -1.5736E-5
2278498.8 0 0 0.0021453 -1.5736E-5
2278998.8 0 0 0.0021424 -1.5736E-5
2279498.8 0 0 0.0021398 -1.5736E-5
2279998.8 0 0 0.0021384 -1.5736E-5
2280498.8 0 0 0.0021386 -1.5974E-5
2280998.7 0 0 0.0021417 -1.5736E-5
2281498.7 0 0 0.0021417 -1.5736E-5
2281998.7 0 0 0.0021401 -1.5974E-5
2282498.7 0 0 0.0021401 -1.5736E-5
2282998.7 0 0 0.0021429 -1.5736E-5
2283498.6 0 0 0.0021446 -1.5974E-5
2283998.6 0 0 0.0021475 -1.5736E-5
2284498.6 0 0 0.0021494 -1.5736E-5
2284998.6 0 0 0.0021491 -1.5736E-5
2285498.6 0 0 0.0021501 -1.5974E-5
2285998.5 0 0 0.0021465 -1.5736E-5
2286498.5 0 0 0.0021408 -1.5736E-5
2286998.5 0 0 0.0021403 -1.5974E-5
2287498.5 0 0 0.0021441 -1.5736E-5
2287998.5 0 0 0.0021432 -1.5736E-5
2288498.4 0 0 0.0021434 -1.5974E-5
2288998.4 0 0 0.0021436 -1.5736E-5
2289498.4 0 0 0.002137 -1.5736E-5
2289998.4 0 0 0.0021308 -1.5974E-5
2290498.3 0 0 0.0021288 -1.5974E-5
2290998.3 0 0 0.002132 -1.5736E-5
2291498.3 0 0 0.0021372 -1.5974E-5
2291998.3 0 0 0.0021403 -1.5974E-5
2292498.3 0 0 0.0021424 -1.5736E-5
2292998.2 0 0 0.0021436 -1.5736E-5
2293498.2 0 0 0.0021451 -1.5736E-5
2293998.2 0 0 0.0021458 -1.5736E-5
2294498.2 0 0 0.0021448 -1.5736E-5
2294998.2 0 0 0.0021441 -1.5736E-5
2295498.1 0 0 0.0021396 -1.5736E-5
2295998.1 0 0 0.0021398 -1.5736E-5
2296498.1 0 0 0.0021434 -1.5736E-5
2296998.1 0 0 0.0021432 -1.5736E-5
2297498.1 0 0 0.0021417 -1.5974E-5
2297998 0 0 0.002146 -1.5974E-5
2298498 0 0 0.002147 -1.5736E-5
2298998 0 0 0.0021496 -1.5974E-5
2299498 0 0 0.0021475 -1.5974E-5
2299998 0 0 0.0021458 -1.5736E-5
2300497.9 0 0 0.0021472 -1.5736E-5
2300997.9 0 0 0.0021515 -1.5974E-5
2301497.9 0 0 0.0021548 -1.5736E-5
2301997.9 0 0 0.0021534 -1.5736E-5
2302497.9 0 0 0.0021508 -1.5974E-5
2302997.8 0 0 0.002147 -1.5736E-5
2303497.8 0 0 0.0021413 -1.5736E-5
2303997.8 0 0 0.0021389 -1.5974E-5
2304497.8 0 0 0.0021384 -1.5736E-5
2304997.7 0 0 0.0021405 -1.5736E-5
2305497.7 0 0 0.0021436 -1.5974E-5
2305997.7 0 0 0.0021439 -1.5974E-5
2306497.7 0 0 0.0021386 -1.5736E-5
2306997.7 0 0 0.0021363 -1.5736E-5
2307497.6 0 0 0.0021379 -1.5974E-5
2307997.6 0 0 0.0021413 -1.5736E-5
2308497.6 0 0 0.0021432 -1.5736E-5
2308997.6 0 0 0.0021408 -1.5974E-5
2309497.6 0 0 0.0021382 -1.5736E-5
2309997.5 0 0 0.0021341 -1.5736E-5
2310497.5 0 0 0.0021348 -1.5974E-5
2310997.5 0 0 0.0021365 -1.5974E-5
2311497.5 0 0 0.0021403 -1.5736E-5
2311997.5 0 0 0.0021455 -1.5974E-5
2312497.4 0 0 0.0021472 -1.5974E-5
2312997.4 0 0 0.0021441 -1.5736E-5
2313497.4 0 0 0.0021424 -1.5736E-5
2313997.4 0 0 0.0021386 -1.5974E-5
2314497.4 0 0 0.0021336 -1.5736E-5
2314997.3 0 0 0.0021332 -1.6213E-5
2315497.3 0 0 0.0021358 -1.5974E-5
2315997.3 0 0 0.002137 -1.5974E-5
2316497.3 0 0 0.0021398 -1.5974E-5
2316997.2 0 0 0.0021446 -1.5974E-5
2317497.2 0 0 0.0021479 -1.5974E-5
2317997.2 0 0 0.0021501 -1.5736E-5
2318497.2 0 0 0.0021482 -1.5974E-5
2318997.2 0 0 0.0021444 -1.5736E-5
2319497.1 0 0 0.0021396 -1.5974E-5
2319997.1 0 0 0.002136 -1.5736E-5
2320497.1 0 0 0.0021346 -1.5974E-5
2320997.1 0 0 0.0021339 -1.5736E-5
2321497.1 0 0 0.0021367 -1.5736E-5
2321997 0 0 0.0021374 -1.5974E-5
2322497 0 0 0.0021317 -1.6213E-5
2322997 0 0 0.0021301 -1.5974E-5
2323497 0 0 0.0021231 -1.5736E-5
2323997 0 0 0.0021172 -1.5736E-5
2324496.9 0 0 0.0021103 -1.5736E-5
2324996.9 0 0 0.0021053 -1.5736E-5
2325496.9 0 0 0.0021043 -1.5736E-5
2325996.9 0 0 0.0021062 -1.5736E-5
2326496.9 0 0 0.0021074 -1.5736E-5
2326996.8 0 0 0.0021098 -1.5736E-5
2327496.8 0 0 0.0021119 -1.5736E-5
2327996.8 0 0 0.0021117 -1.5736E-5
2328496.8 0 0 0.0021124 -1.5736E-5
2328996.7 0 0 0.0021124 -1.5736E-5
2329496.7 0 0 0.0021115 -1.5736E-5
2329996.7 0 0 0.0021079 -1.5736E-5
2330496.7 0 0 0.0021036 -1.5736E-5
2330996.7 0 0 0.0021038 -1.5736E-5
2331496.6 0 0 0.0021041 -1.5736E-5
2331996.6 0 0 0.0021024 -1.5736E-5
2332496.6 0 0 0.0020983 -1.5736E-5
2332996.6 0 0 0.0021005 -1.5736E-5
2333496.6 0 0 0.0021 -1.5736E-5
2333996.5 0 0 0.0021012 -1.5736E-5
2334496.5 0 0 0.0020993 -1.5736E-5
2334996.5 0 0 0.002096 -1.5736E-5
2335496.5 0 0 0.0020879 -1.5736E-5
2335996.5 0 0 0.002085 -1.5736E-5
2336496.4 0 0 0.0020871 -1.5736E-5
2336996.4 0 0 0.0020879 -1.5736E-5
2337496.4 0 0 0.0020881 -1.5736E-5
2337996.4 0 0 0.0020931 -1.5974E-5
2338496.4 0 0 0.0020948 -1.5736E-5
2338996.3 0 0 0.0020921 -1.5736E-5
2339496.3 0 0 0.0020969 -1.5974E-5
2339996.3 0 0 0.0021038 -1.5736E-5
2340496.3 0 0 0.0021053 -1.5736E-5
2340996.3 0 0 0.0021031 -1.5736E-5
2341496.2 0 0 0.0020969 -1.5736E-5
2341996.2 0 0 0.0020945 -1.5736E-5
2342496.2 0 0 0.0020948 -1.5736E-5
2342996.2 0 0 0.0020931 -1.5736E-5
2343496.1 0 0 0.002091 -1.5736E-5
2343996.1 0 0 0.0020888 -1.5736E-5
2344496.1 0 0 0.0020936 -1.5974E-5
2344996.1 0 0 0.0020995 -1.5736E-5
2345496.1 0 0 0.0021048 -1.5736E-5
2345996 0 0 0.0021055 -1.5736E-5
2346496 0 0 0.0021053 -1.5736E-5
2346996 0 0 0.0021036 -1.5736E-5
2347496 0 0 0.0020986 -1.5974E-5
2347996 0 0 0.0020931 -1.5736E-5
2348495.9 0 0 0.0020907 -1.5736E-5
2348995.9 0 0 0.0020881 -1.5736E-5
2349495.9 0 0 0.0020919 -1.5736E-5
2349995.9 0 0 0.002096 -1.5974E-5
2350495.9 0 0 0.0020983 -1.5736E-5
2350995.8 0 0 0.0021014 -1.5736E-5
2351495.8 0 0 0.0021031 -1.5736E-5
2351995.8 0 0 0.0021033 -1.5736E-5
2352495.8 0 0 0.0021029 -1.5736E-5
2352995.8 0 0 0.0020993 -1.5736E-5
2353495.7 0 0 0.0020969 -1.5736E-5
2353995.7 0 0 0.0020924 -1.5974E-5
2354495.7 0 0 0.0020914 -1.5736E-5
2354995.7 0 0 0.0020907 -1.5736E-5
2355495.6 0 0 0.0020907 -1.5974E-5
2355995.6 0 0 0.0020945 -1.5736E-5
2356495.6 0 0 0.0020957 -1.5736E-5
2356995.6 0 0 0.0020926 -1.5736E-5
2357495.6 0 0 0.0020864 -1.5736E-5
2357995.5 0 0 0.0020833 -1.5736E-5
2358495.5 0 0 0.0020843 -1.5974E-5
2358995.5 0 0 0.0020843 -1.5736E-5
2359495.5 0 0 0.0020828 -1.5736E-5
2359995.5 0 0 0.0020826 -1.5974E-5
2360495.4 0 0 0.0020888 -1.5974E-5
2360995.4 0 0 0.002091 -1.5736E-5
2361495.4 0 0 0.002089 -1.5736E-5
2361995.4 0 0 0.0020919 -1.5736E-5
2362495.4 0 0 0.0020952 -1.5736E-5
2362995.3 0 0 0.0020955 -1.5736E-5
2363495.3 0 0 0.0020931 -1.5974E-5
2363995.3 0 0 0.0020931 -1.5736E-5
2364495.3 0 0 0.0020912 -1.5736E-5
2364995.3 0 0 0.0020859 -1.5974E-5
2365495.2 0 0 0.0020814 -1.5736E-5
2365995.2 0 0 0.00208 -1.5736E-5
2366495.2 0 0 0.0020831 -1.5974E-5
2366995.2 0 0 0.002084 -1.5736E-5
2367495.1 0 0 0.0020845 -1.5736E-5
2367995.1 0 0 0.0020845 -1.5974E-5
