Delay X Y R DEG
1500000 0 0 0.00043631 -1.2813
1510000 0 0 0.00032187 -4.8985
1520000 0 0 0.00036049 -2.5313
1530000 0 0 0.0004282 -3.211
1539999.9 -4.7684E-7 0 0.00040531 -20.414
1549999.9 0 0 0.00032807 -25.211
1559999.9 0 0 0.00024557 -7.4219
1569999.9 0 0 0.0003233 7.1094
1579999.9 0 0 0.00038338 1.7344
1589999.9 0 0 0.00041199 -8.1798
1599999.9 -4.7684E-7 0 0.00040817 -19.328
1609999.8 -4.7684E-7 0 0.00033283 -9.7266
1619999.8 0 0 0.00030995 2.5781
1629999.8 0 0 0.00040055 2.0391
1639999.8 -4.7684E-7 0 0.00044585 -3.6875
1649999.8 0 -4.7684E-7 0.00049925 -8.0548
1659999.8 -4.7684E-7 0 0.00051976 -6.9453
1669999.8 0 0 0.00045729 10.445
1679999.7 0 0 0.00046015 13.524
1689999.7 -4.7684E-7 0 0.00038052 11.609
1699999.7 0 0 0.00033665 16.547
1709999.7 0 0 0.00035239 25.594
1719999.7 -4.7684E-7 0 0.00037098 18.656
1729999.7 0 0 0.00030852 -10.828
1739999.6 0 0 0.00027132 -18.391
1749999.6 0 -4.7684E-7 0.00029326 -28.195
1759999.6 0 0 0.0002656 -31.485
1769999.6 0 0 0.00028229 0.39844
1779999.6 0 0 0.00031615 8.7266
1789999.6 0 0 0.00030852 9.5391
1799999.6 0 0 0.0002656 10
1809999.5 0 0 0.00021029 -2.6406
1819999.5 0 0 0.00020695 -23.758
1829999.5 0 0 0.00024987 -47.149
1839999.5 0 0 0.00037766 -38.11
1849999.5 -4.7684E-7 0 0.00048256 -23.781
1859999.5 0 0 0.00049496 -13.461
1869999.4 0 0 0.00048495 -8.1016
1879999.4 0 0 0.00049162 -15.406
1889999.4 0 0 0.00047875 -32.828
1899999.4 -4.7684E-7 0 0.00051928 -34.344
1909999.4 0 0 0.00052882 -27.516
1919999.4 0 0 0.00057602 -13.711
1929999.4 0 0 0.00055647 -8.5079
1939999.3 0 -4.7684E-7 0.00051833 -6.3985
1949999.3 -4.7684E-7 0 0.00047159 1.4219
1959999.3 -4.7684E-7 0 0.00034333 -7.0625
1969999.3 0 0 0.00028134 -24.438
1979999.3 0 0 0.00031424 -37.289
1989999.3 -4.7684E-7 0 0.0005188 -29.094
1999999.2 -4.7684E-7 0 0.00057078 -24.649
2009999.2 0 0 0.00044298 -14.609
2019999.2 0 0 0.00033093 -7.2657
