Delay X Y R DEG
1500000 0 0 0.00033045 -3.2969
1510000 0 0 0.00031471 1.7578
1520000 0 0 0.0002861 3.6094
1530000 0 0 0.00026274 -1.3125
1539999.9 0 0 0.00024653 0.53907
1549999.9 -4.7684E-7 0 0.00027132 0.625
1559999.9 -4.7684E-7 0 0.00030804 -5.2657
1569999.9 -4.7684E-7 0 0.00030565 -11.383
1579999.9 0 0 0.00028754 -4.9141
1589999.9 0 0 0.00028372 -0.8125
1599999.9 0 0 0.00027609 2.9688
1609999.8 0 0 0.00026655 1.4219
1619999.8 0 0 0.00028086 -5.1016
1629999.8 -4.7684E-7 0 0.0002985 -6.8438
1639999.8 -4.7684E-7 0 0.00031328 -9.9844
1649999.8 0 0 0.00029564 -11.656
1659999.8 -4.7684E-7 0 0.00028324 -9.6251
1669999.8 -4.7684E-7 0 0.00028754 -4.6563
1679999.7 -4.7684E-7 0 0.00028944 2.1016
1689999.7 -4.7684E-7 0 0.00029421 1.75
1699999.7 -4.7684E-7 0 0.00029087 -4.2032
1709999.7 -4.7684E-7 0 0.00029755 -7.336
1719999.7 0 0 0.00027895 -0.14063
1729999.7 0 0 0.00024319 6.0703
1739999.6 -4.7684E-7 0 0.0002451 8.086
1749999.6 -4.7684E-7 0 0.00028372 2.75
1759999.6 -4.7684E-7 0 0.00028706 -3.1328
1769999.6 0 0 0.00028658 -2.6641
1779999.6 0 0 0.00028658 -1.1406
1789999.6 0 0 0.00029564 -2.461
1799999.6 0 0 0.00029803 -1.8672
1809999.5 0 0 0.00030136 4.2344
1819999.5 0 -4.7684E-7 0.00033093 4.9063
1829999.5 0 0 0.00031662 2.4063
1839999.5 0 0 0.00029946 -0.82813
1849999.5 -4.7684E-7 0 0.00029183 0.78125
1859999.5 -4.7684E-7 0 0.00027275 7.0078
1869999.4 -4.7684E-7 0 0.00028849 0.39063
1879999.4 -4.7684E-7 -4.7684E-7 0.00029278 -5.1016
1889999.4 0 0 0.00028086 -1.2969
1899999.4 -4.7684E-7 0 0.00028038 1.086
1909999.4 -4.7684E-7 0 0.00031758 1.6719
1919999.4 -4.7684E-7 0 0.00033665 -0.28906
1929999.4 -4.7684E-7 0 0.00033713 -5.7344
1939999.3 0 0 0.00032759 -2.5078
1949999.3 0 0 0.00032759 -4.6641
1959999.3 0 0 0.00033856 -7.5938
1969999.3 -4.7684E-7 0 0.00032282 -7.5469
1979999.3 0 0 0.00030613 -7.5313
1989999.3 -4.7684E-7 0 0.00028992 -12.109
1999999.2 0 0 0.00030422 -15.078
2009999.2 0 0 0.00030279 -10.711
2019999.2 0 0 0.00028754 -10.297
2029999.2 0 0 0.0002861 -7.625
2039999.2 0 0 0.0002923 -0.78125
2049999.2 -4.7684E-7 0 0.00030995 -2.836
2059999.2 0 0 0.00031853 -8.2188
2069999.1 -4.7684E-7 0 0.00033283 -8.2969
2079999.1 0 0 0.00034428 -8.3985
2089999.1 -4.7684E-7 0 0.0003233 -10.344
2099999.1 0 0 0.00030232 -10.555
