Delay X Y R DEG
1500000 0 0 0.0053139 -2.961
1510000 0 0 0.0051775 -3.5469
1520000 0 0 0.0051918 -2.6406
1530000 0 0 0.0053473 -2.961
1539999.9 0 0 0.0055719 -2.8985
1549999.9 0 0 0.0056482 -3.0235
1559999.9 0 0 0.0055042 -2.6563
1569999.9 -4.7684E-7 0 0.0055056 -3.1016
1579999.9 -4.7684E-7 0 0.0054021 -2.9375
1589999.9 0 0 0.0055871 -2.4922
1599999.9 -4.7684E-7 0 0.0056873 -2.5
1609999.8 0 0 0.005713 -2.5
1619999.8 0 0 0.0059629 -2.5547
1629999.8 0 0 0.0061117 -2.5391
1639999.8 0 0 0.006001 -3.0156
1649999.8 0 0 0.0059662 -3.5313
1659999.8 0 0 0.0058256 -3.7266
1669999.8 -4.7684E-7 0 0.0057569 -3.6172
1679999.7 -4.7684E-7 0 0.0057431 -3.461
1689999.7 0 0 0.0057369 -3.4922
1699999.7 0 0 0.0057059 -3.75
1709999.7 -4.7684E-7 0 0.0056148 -3.2188
1719999.7 0 0 0.0057569 -3.3672
1729999.7 0 0 0.0057264 -3.3672
1739999.6 -4.7684E-7 0 0.0055895 -3.2891
1749999.6 -4.7684E-7 0 0.0056653 -4.0157
1759999.6 -4.7684E-7 0 0.0055051 -6.5782
1769999.6 0 0 0.0054674 -4.2891
1779999.6 0 0 0.0058165 -3.6016
1789999.6 0 0 0.0059409 -7.1953
1799999.6 -4.7684E-7 0 0.0057755 -9.4923
1809999.5 0 0 0.0056472 -6.5469
1819999.5 -4.7684E-7 0 0.0060082 -5.4453
1829999.5 -4.7684E-7 0 0.0062237 -7.9766
1839999.5 -4.7684E-7 0 0.0062604 -10.328
1849999.5 -4.7684E-7 0 0.006074 -9.5235
1859999.5 0 -4.7684E-7 0.0061326 -7.375
1869999.4 0 -4.7684E-7 0.0059753 -6.0313
1879999.4 0 0 0.0060454 -5.4063
1889999.4 0 0 0.0058484 -5.8594
1899999.4 0 0 0.0057202 -4.2969
1909999.4 0 0 0.0057521 -5.8516
