Delay X Y R DEG
1500000 -4.7684E-7 0 0.0042625 0.71875
1510000 0 0 0.0041399 1.1641
1520000 0 0 0.0043326 1.5156
1530000 -4.7684E-7 0 0.0043245 1.2031
1539999.9 0 0 0.0043002 0.92969
1549999.9 -4.7684E-7 0 0.0043512 1.1094
1559999.9 0 0 0.0045472 0.71875
1569999.9 0 0 0.0045848 0.75
1579999.9 -4.7684E-7 -4.7684E-7 0.0045143 0.75782
1589999.9 0 0 0.0045419 0.13281
1599999.9 0 0 0.0044704 -0.64063
1609999.8 0 0 0.0043621 -0.88282
1619999.8 0 0 0.0044318 -0.80469
1629999.8 0 0 0.0045338 -0.25781
1639999.8 -4.7684E-7 0 0.0046549 -0.57032
1649999.8 0 0 0.0046769 -0.65625
1659999.8 0 0 0.0047446 -0.23438
1669999.8 0 0 0.0048023 0.10938
1679999.7 0 0 0.0048886 1.3906
1689999.7 0 0 0.0047956 0.35156
1699999.7 0 0 0.0047088 -0.062501
1709999.7 0 0 0.0047365 -0.70313
1719999.7 0 0 0.00489 0.53907
1729999.7 0 0 0.0048628 -0.070313
1739999.6 0 0 0.0047021 -0.39063
1749999.6 0 0 0.0046754 -0.375
1759999.6 0 0 0.0047536 -0.48438
1769999.6 0 0 0.0047698 -0.23438
1779999.6 0 0 0.0048414 -0.14063
1789999.6 0 0 0.0048647 -0.54688
1799999.6 0 0 0.0048709 -0.85157
1809999.5 -4.7684E-7 0 0.0048066 -1.4766
1819999.5 0 0 0.0047121 -1.8672
1829999.5 0 0 0.00487 -1.1328
1839999.5 -4.7684E-7 0 0.0049072 -2.8516
1849999.5 0 0 0.0048266 -2.0313
1859999.5 0 0 0.0048519 -1.711
1869999.4 0 0 0.0049515 -1.6563
1879999.4 0 0 0.0050145 -0.69532
1889999.4 0 0 0.0050469 -2.3906
1899999.4 0 0 0.0049205 -2.0313
1909999.4 0 0 0.0049491 -1.8516
1919999.4 0 0 0.0049863 -2.3906
1929999.4 -4.7684E-7 0 0.0049763 -2.4219
1939999.3 0 0 0.0048972 -2.5156
1949999.3 0 -4.7684E-7 0.0050001 -2.5156
1959999.3 -4.7684E-7 -4.7684E-7 0.0050145 -3.1875
1969999.3 0 0 0.0051308 -1.2969
1979999.3 0 0 0.0051365 -2.1406
1989999.3 0 0 0.005044 -1.5781
1999999.2 0 0 0.0050936 -2.875
2009999.2 0 0 0.0052038 -3.2969
2019999.2 0 0 0.0050202 -3.8594
2029999.2 -4.7684E-7 0 0.0050779 -2.8672
2039999.2 -4.7684E-7 0 0.0050931 -4.2813
2049999.2 0 0 0.0050269 -1.7656
2059999.2 0 0 0.0055657 -1.0156
2069999.1 0 0 0.0058484 -4.7657
2079999.1 -4.7684E-7 0 0.0054055 -7.4844
2089999.1 0 0 0.0052176 -5.2032
2099999.1 0 0 0.0052114 -5.3203
2109999.1 0 0 0.0051775 -4.8907
2119999.1 0 0 0.0051861 -5.1328
2129999 0 0 0.0052228 -4.2422
2139999 0 0 0.0053234 -6.8828
2149999 0 0 0.0051618 -7.6328
2159999 0 0 0.0052009 -5.7891
2169999 0 0 0.0053439 -5.4375
2179999 0 0 0.0054307 -6.3672
2189999 0 0 0.0052958 -4.9532
2199998.9 0 0 0.0055757 -5.5625
2209998.9 0 0 0.0054479 -6.8672
2219998.9 -4.7684E-7 0 0.0052905 -6.2188
2229998.9 -4.7684E-7 0 0.0052925 -6.4297
2239998.9 0 0 0.0053091 -7.0157
2249998.9 0 0 0.0053344 -7.0938
2259998.8 0 0 0.0054703 -6.7969
2269998.8 0 0 0.0054517 -7.0157
2279998.8 0 0 0.0054927 -7.3047
2289998.8 -4.7684E-7 0 0.0055561 -7.4297
2299998.8 0 0 0.0056548 -8.1485
2309998.8 0 0 0.0057407 -8.4376
2319998.8 0 0 0.0056682 -8.7423
2329998.7 -4.7684E-7 0 0.0056448 -9.6251
2339998.7 0 0 0.0056296 -10.219
2349998.7 0 0 0.0055786 -9.4376
2359998.7 -4.7684E-7 0 0.0055933 -10.758
2369998.7 0 0 0.0055457 -10.5
2379998.7 0 0 0.0054851 -9.9141
2389998.7 -4.7684E-7 0 0.0053659 -9.8282
2399998.6 0 0 0.0054922 -9.5704
2409998.6 0 0 0.0055867 -9.0548
2419998.6 0 0 0.0055576 -9.2657
2429998.6 0 0 0.0057302 -9.0235
2439998.6 -4.7684E-7 0 0.0055933 -8.3673
2449998.6 0 0 0.0057001 -9.8594
2459998.5 0 0 0.0055485 -9.9454
2469998.5 0 0 0.0053592 -9.3516
2479998.5 0 0 0.0052152 -9.2579
2489998.5 0 0 0.0053616 -9.1485
2499998.5 -4.7684E-7 0 0.0054512 -8.4376
2509998.5 -4.7684E-7 0 0.0055666 -7.9453
2519998.5 0 0 0.0056725 -7.4453
2529998.4 0 0 0.0056577 -7.6328
