Delay X Y R DEG
1500000 -4.7684E-7 0 0.00031948 8.2266
1510000 0 0 0.00029707 10.859
1520000 0 0 0.00029803 12.109
1530000 0 0 0.00031138 13.805
1539999.9 0 0 0.00028706 12.274
1549999.9 -4.7684E-7 0 0.00026703 11.359
1559999.9 -4.7684E-7 0 0.00028038 14.688
1569999.9 -4.7684E-7 0 0.00029564 17.453
1579999.9 0 0 0.00033188 14.375
1589999.9 0 0 0.00036192 12.359
1599999.9 0 0 0.00035429 12.219
1609999.8 0 0 0.00034142 11.328
1619999.8 0 0 0.00032997 13.367
1629999.8 0 0 0.00031805 16.188
1639999.8 0 0 0.00032521 17.5
1649999.8 0 0 0.00033236 15.688
1659999.8 -4.7684E-7 0 0.00033283 13.727
1669999.8 0 0 0.0003438 12.695
1679999.7 0 0 0.00035525 17.156
1689999.7 -4.7684E-7 0 0.00036431 14.945
1699999.7 0 0 0.00036097 10.047
1709999.7 0 0 0.00033903 5.3047
1719999.7 0 0 0.00030375 9.1016
1729999.7 -4.7684E-7 0 0.00031996 11.82
1739999.6 0 0 0.00030375 15.984
1749999.6 -4.7684E-7 0 0.00030136 13.359
1759999.6 0 0 0.00031328 11.508
1769999.6 -4.7684E-7 -4.7684E-7 0.00033665 13.828
1779999.6 0 0 0.00036812 13.477
1789999.6 0 0 0.00037861 9.0938
1799999.6 0 0 0.00037146 6.2813
1809999.5 0 0 0.00036526 9.1329
1819999.5 0 0 0.00037384 12.438
1829999.5 0 0 0.00040674 14.563
1839999.5 0 0 0.00044346 13.57
1849999.5 0 0 0.00043154 14.633
1859999.5 0 0 0.00040722 15.422
1869999.4 0 0 0.00041437 12.774
1879999.4 0 0 0.00042725 10.859
1889999.4 0 0 0.00043965 9.1251
1899999.4 0 0 0.00040579 12.094
1909999.4 0 0 0.00041294 11.805
1919999.4 -4.7684E-7 0 0.00040865 15.68
1929999.4 -4.7684E-7 0 0.0004139 16.578
1939999.3 -4.7684E-7 0 0.0004201 20.203
1949999.3 -4.7684E-7 0 0.00040388 20.703
1959999.3 0 0 0.00044728 15.492
1969999.3 0 0 0.00043106 12.977
1979999.3 0 0 0.00039864 8.6251
1989999.3 -4.7684E-7 0 0.00035858 13.649
1999999.2 0 0 0.00037337 16.852
2009999.2 -4.7684E-7 0 0.00038147 19.781
2019999.2 0 0 0.00044346 20.633
2029999.2 0 0 0.00046873 19.86
2039999.2 0 0 0.00048781 18.586
2049999.2 0 0 0.00051976 18.586
2059999.2 0 0 0.0005045 17.836
2069999.1 -4.7684E-7 0 0.00048161 13.906
2079999.1 0 0 0.00045491 13.734
2089999.1 0 0 0.00049496 15.992
2099999.1 0 0 0.0004921 12.867
2109999.1 -4.7684E-7 0 0.00045729 12.383
2119999.1 -4.7684E-7 0 0.00044728 14.766
