Delay X Y R DEG
2479998.5 0 0 0.0035911 -20.719
2489998.5 -4.7684E-7 0 0.0036006 -22.055
2499998.5 0 0 0.003355 -21.422
2509998.5 0 0 0.003541 -16.727
2519998.5 -4.7684E-7 0 0.0037675 -18.57
2529998.4 -4.7684E-7 0 0.0037112 -19.68
2539998.4 -4.7684E-7 0 0.0035868 -20.539
2549998.4 -4.7684E-7 0 0.0036144 -20.641
2559998.4 0 0 0.0036102 -20.602
2569998.4 0 0 0.0035706 -20.156
2579998.4 0 0 0.0037589 -19.477
2589998.3 0 0 0.0036283 -19.852
2599998.3 -4.7684E-7 0 0.0034094 -17.82
2609998.3 -4.7684E-7 0 0.0033488 -17.688
2619998.3 0 0 0.0035877 -18.203
2629998.3 0 0 0.0036869 -19.453
2639998.3 0 0 0.0036807 -19.336
2649998.3 0 0 0.0036621 -19.406
2659998.2 0 0 0.0036416 -19.406
