Delay X Y R DEG
1500000 0 0 0.0038777 -1.2188
1510000 0 0 0.003819 -0.60157
1520000 0 0 0.0037904 -0.32031
1530000 0 0 0.0037599 -0.53125
1539999.9 0 0 0.0038052 -0.46875
1549999.9 0 0 0.0038877 -0.45313
1559999.9 0 0 0.0039163 -0.5625
1569999.9 0 0 0.003892 -0.015625
1579999.9 -4.7684E-7 0 0.0040708 -0.9375
1589999.9 0 0 0.0040112 -1.461
1599999.9 0 0 0.003974 -1.336
1609999.8 0 0 0.0039783 -2.0391
1619999.8 0 0 0.0037489 -1.5
1629999.8 0 0 0.0038252 -0.22656
1639999.8 0 0 0.0038843 -0.51563
1649999.8 -4.7684E-7 0 0.0039964 -1.6016
1659999.8 -4.7684E-7 0 0.0039826 -1.3594
1669999.8 -4.7684E-7 0 0.0037966 -2.5391
1679999.7 0 0 0.0037999 0.14844
1689999.7 0 0 0.0039893 -2.4766
1699999.7 0 0 0.0039807 -7.9141
1709999.7 0 0 0.0037561 -9.3907
1719999.7 0 0 0.0038219 -4.5391
1729999.7 0 0 0.0039273 -4.2735
1739999.6 0 -4.7684E-7 0.0038972 -1.7031
1749999.6 0 0 0.0041914 -2.4375
1759999.6 0 0 0.0041771 -3.25
1769999.6 0 0 0.0042062 -4.6875
1779999.6 0 0 0.0039583 -5.836
1789999.6 0 0 0.0039811 -1.4297
1799999.6 0 0 0.0043979 -1.7891
1809999.5 0 0 0.0042992 -5.5391
1819999.5 0 0 0.0040884 -4.9141
1829999.5 0 0 0.0040965 -3.7969
1839999.5 0 0 0.0041752 -4.2422
1849999.5 -4.7684E-7 0 0.0040541 -2.9766
1859999.5 0 0 0.0040841 -3.5235
1869999.4 0 0 0.004056 -4.3907
1879999.4 0 0 0.0040923 -4.3047
1889999.4 0 0 0.0041485 -6.4141
1899999.4 -4.7684E-7 0 0.0039139 -8.6563
1909999.4 0 0 0.0039139 -4.3594
1919999.4 0 0 0.0042396 -4.625
1929999.4 0 0 0.0042758 -10.078
1939999.3 0 0 0.0041485 -15
1949999.3 -4.7684E-7 0 0.0039845 -16.992
1959999.3 0 0 0.0037327 -14.516
1969999.3 0 0 0.0037112 -6.9375
1979999.3 0 0 0.003964 -6.6407
1989999.3 0 0 0.0040026 -6.336
1999999.2 -4.7684E-7 0 0.0043922 -3.875
2009999.2 -4.7684E-7 -4.7684E-7 0.0048652 -4.4532
2019999.2 0 0 0.0050836 -6.7032
2029999.2 0 0 0.0047722 -10.086
2039999.2 0 0 0.0042339 -8.3126
2049999.2 0 0 0.0042634 -4.4453
2059999.2 -4.7684E-7 0 0.0044041 -6.5235
2069999.1 -4.7684E-7 0 0.0042072 -7.086
2079999.1 0 0 0.0042935 -7.0938
2089999.1 -4.7684E-7 0 0.0042382 -7.2266
2099999.1 -4.7684E-7 0 0.0043245 -6.8672
2109999.1 -4.7684E-7 0 0.0042949 -6.2344
2119999.1 -4.7684E-7 0 0.0043445 -6.1719
2129999 0 0 0.0043717 -6.5703
2139999 0 0 0.0043345 -7.4063
2149999 0 0 0.0043989 -7.5782
2159999 0 0 0.0044065 -7.8672
