Delay X Y R DEG
1500000 0 0 0.0024605 -2.8828
1510000 0 0 0.0024252 -1.7969
1520000 0 0 0.0025158 -1.5313
1530000 0 0 0.002522 -2.25
1539999.9 0 0 0.0024243 -2.4063
1549999.9 -4.7684E-7 0 0.0023484 -2.1016
1559999.9 -4.7684E-7 0 0.0023704 -3.0313
1569999.9 0 0 0.00241 -3.0156
1579999.9 0 0 0.0023303 -1.1406
1589999.9 0 0 0.0023265 0.92969
1599999.9 -4.7684E-7 0 0.0023985 0
1609999.8 0 0 0.0023761 0.69532
1619999.8 -4.7684E-7 0 0.0023842 -0.21094
1629999.8 0 0 0.002378 0.57032
1639999.8 0 0 0.0024119 1.5
1649999.8 0 0 0.0025177 1.9063
1659999.8 0 0 0.0025072 1.336
1669999.8 0 0 0.0024362 1.1953
1679999.7 0 0 0.0023356 0.125
1689999.7 0 0 0.002409 0.16406
1699999.7 0 0 0.0024266 -2.0469
1709999.7 0 0 0.0023394 -1.8594
1719999.7 -4.7684E-7 0 0.0023394 0.023438
1729999.7 0 0 0.0024648 1.3438
1739999.6 0 0 0.0024352 -0.96094
1749999.6 -4.7684E-7 0 0.0023699 -2.3047
1759999.6 0 0 0.0022926 -2.3047
1769999.6 0 0 0.0022383 -0.57032
1779999.6 0 0 0.0023027 0.30469
1789999.6 0 0 0.00245 0.28125
1799999.6 -4.7684E-7 0 0.0024905 -0.80469
1809999.5 0 0 0.0024557 -1.9141
1819999.5 0 0 0.0024772 -2.9453
1829999.5 -4.7684E-7 0 0.0024305 -2.4375
1839999.5 -4.7684E-7 0 0.0023871 -2.0313
1849999.5 0 0 0.002347 -1.3906
1859999.5 0 0 0.0022855 -0.8125
1869999.4 0 0 0.0023504 0.57813
1879999.4 0 0 0.0024586 -1.6406
1889999.4 -4.7684E-7 0 0.0024739 -4.4141
1899999.4 0 0 0.0025192 -6.3438
1909999.4 -4.7684E-7 0 0.0025611 -5.4922
1919999.4 0 0 0.0026102 -2.7266
1929999.4 0 0 0.0025163 -2.9141
1939999.3 -4.7684E-7 0 0.0024395 -2.875
1949999.3 0 0 0.0024295 -3.5078
1959999.3 -4.7684E-7 0 0.0025068 -5.3438
1969999.3 -4.7684E-7 0 0.002502 -5.211
1979999.3 0 0 0.0025387 -3.4063
1989999.3 0 0 0.0025506 -3.836
1999999.2 0 0 0.0025311 -4.1407
2009999.2 -4.7684E-7 0 0.0025663 -4.5391
2019999.2 0 0 0.0026536 -4.9453
2029999.2 0 0 0.0025549 -4.3985
2039999.2 0 0 0.0024939 -2.211
2049999.2 0 0 0.0025206 -1.9922
2059999.2 0 0 0.0026326 -5.0313
2069999.1 0 0 0.002645 -6.8672
2079999.1 -4.7684E-7 0 0.0025716 -6.1172
2089999.1 -4.7684E-7 0 0.002554 -5.8203
2099999.1 0 0 0.002563 -7.4532
2109999.1 0 0 0.0024905 -4.211
2119999.1 -4.7684E-7 0 0.0024777 -2.0156
2129999 -4.7684E-7 0 0.0024362 -3.961
2139999 -4.7684E-7 0 0.0024958 -3.3906
2149999 0 0 0.0024872 -2.6406
2159999 0 0 0.0023895 -1.7188
