Delay X Y R DEG
2599998.3 0 0 0.00064898 -1.0078
2609998.3 -4.7684E-7 0 0.00061751 5.7657
2619998.3 0 0 0.00058985 8.3907
2629998.3 -4.7684E-7 0 0.0005765 2.6094
2639998.3 0 0 0.00056744 -5.4922
2649998.3 0 0 0.00061131 -6.8047
2659998.2 0 0 0.00059796 5.5391
1500000 -4.7684E-7 0 0.00064612 -15.359
1510000 -4.7684E-7 0 0.00062705 -11.664
1520000 0 0 0.0005703 -16.914
1530000 0 0 0.00061369 -14.75
1539999.9 0 0 0.00062895 -2.2266
1549999.9 0 0 0.00057841 11.711
1559999.9 0 0 0.00047159 8.5001
1569999.9 0 0 0.00038862 -2.5156
1579999.9 0 0 0.00037194 -12.563
1589999.9 0 0 0.00031519 -1.0391
1599999.9 0 0 0.0003314 0.5625
1609999.8 0 0 0.00043488 7.0625
1619999.8 -4.7684E-7 0 0.00044441 6.4375
1629999.8 0 0 0.00049925 1.9063
1639999.8 0 0 0.00046206 -1.2422
1649999.8 -4.7684E-7 0 0.00046587 -3.25
1659999.8 0 0 0.0003953 -5.9688
1669999.8 -4.7684E-7 0 0.00043822 -14.719
1679999.7 0 0 0.00041962 0.82032
1689999.7 -4.7684E-7 0 0.00039959 8.7891
1699999.7 -4.7684E-7 0 0.00044251 14.375
1709999.7 0 0 0.00048685 13.024
1719999.7 -4.7684E-7 0 0.00052119 15.813
1729999.7 0 0 0.00052691 9.6641
1739999.6 -4.7684E-7 0 0.0005045 8.6016
1749999.6 -4.7684E-7 0 0.00048065 2.7813
1759999.6 -4.7684E-7 0 0.00045729 -6.5235
1769999.6 -4.7684E-7 0 0.00049019 -8.1876
1779999.6 0 0 0.00050354 -1.711
1789999.6 -4.7684E-7 0 0.0004921 6.6172
1799999.6 0 0 0.00045061 9.086
1809999.5 0 0 0.00040579 5.2188
1819999.5 0 0 0.00042153 -0.32031
1829999.5 -4.7684E-7 0 0.00042677 -9.7266
1839999.5 -4.7684E-7 0 0.00044346 -8.3438
1849999.5 0 0 0.00048924 -11.383
1859999.5 0 0 0.00048352 -13.047
1869999.4 0 0 0.00050736 -9.4923
1879999.4 0 0 0.00053072 -5.6953
1889999.4 -4.7684E-7 0 0.00051403 -0.15625
1899999.4 0 0 0.00049353 1.8125
1909999.4 0 0 0.00047112 4.7969
1919999.4 0 0 0.0004673 4.7422
1929999.4 0 0 0.0004592 3.6953
1939999.3 0 0 0.00047398 5.0391
1949999.3 0 -4.7684E-7 0.00047493 2.6875
1959999.3 0 0 0.0004797 2.2188
1969999.3 0 0 0.00050784 1.3828
1979999.3 -4.7684E-7 0 0.00052643 1.7344
1989999.3 -4.7684E-7 0 0.00052214 5.9688
1999999.2 -4.7684E-7 0 0.00052357 6.0547
2009999.2 0 0 0.00049925 7.9063
2019999.2 0 0 0.00052071 1.7578
2029999.2 0 0 0.00054837 1.2891
2039999.2 0 0 0.00052119 3.7813
2049999.2 -4.7684E-7 0 0.0005374 1.4141
2059999.2 0 0 0.00059319 4.0078
2069999.1 -4.7684E-7 0 0.00060845 7.8907
2079999.1 0 0 0.00063897 7.4141
2089999.1 0 0 0.00064707 7.9922
2099999.1 0 0 0.00060654 9.1173
2109999.1 0 0 0.0005641 5.5
2119999.1 0 0 0.00056553 2.2188
2129999 0 0 0.0006156 5.7891
2139999 0 0 0.00060368 8.8673
2149999 -4.7684E-7 0 0.00059224 4.8047
2159999 0 0 0.00060368 4.3047
2169999 0 0 0.00062275 1.8906
2179999 0 0 0.00065661 -0.03125
2189999 0 0 0.00062991 4.0078
2199998.9 0 0 0.00063372 3.7578
2209998.9 0 0 0.0006609 3.9922
2219998.9 0 0 0.00062657 5.25
2229998.9 -4.7684E-7 0 0.0006342 1.6797
2239998.9 0 0 0.00068665 1.6094
2249998.9 -4.7684E-7 0 0.00066853 5.0157
2259998.8 0 0 0.00061894 4.8985
2269998.8 -4.7684E-7 0 0.00066853 4.3125
2279998.8 0 0 0.00068856 2.9922
2289998.8 0 0 0.00067568 0.16406
2299998.8 -4.7684E-7 0 0.0006876 -3.9688
2309998.8 0 0 0.00076628 -1.9688
2319998.8 0 0 0.00075198 1.875
2329998.7 0 0 0.00071907 4.125
2339998.7 -4.7684E-7 0 0.00065661 3.2266
2349998.7 -4.7684E-7 0 0.0006423 1.6016
2359998.7 0 0 0.00064135 0.89063
2369998.7 0 0 0.00068617 -0.64844
2379998.7 0 0 0.00069905 3.4375
2389998.7 0 0 0.00069762 3.1172
2399998.6 0 0 0.00070143 4.3282
2409998.6 0 0 0.00067997 6.7344
2419998.6 0 0 0.00068379 3.3672
2429998.6 0 0 0.00071192 3.8047
2439998.6 0 0 0.00074959 3.3047
2449998.6 0 0 0.00074292 2.586
2459998.5 -4.7684E-7 0 0.00072194 2.75
2469998.5 0 -4.7684E-7 0.00073004 5.9688
2479998.5 0 0 0.00070715 9.7423
2489998.5 0 0 0.00067521 7.8828
2499998.5 0 0 0.00066948 1.4219
2509998.5 0 0 0.00073576 3.2891
2519998.5 -4.7684E-7 0 0.00070668 8.7735
2529998.4 -4.7684E-7 0 0.00069952 5.7891
2539998.4 0 0 0.00067997 7.3985
2549998.4 0 0 0.000628 2.8516
2559998.4 0 0 0.00069952 2.2578
2569998.4 0 0 0.0007658 4.4141
2579998.4 -4.7684E-7 0 0.00072194 4.211
2589998.3 0 0 0.00067091 -1.0625
2599998.3 -4.7684E-7 0 0.00066138 -1.3594
2609998.3 0 0 0.00072861 2.7735
2619998.3 0 0 0.00067187 7.5157
2629998.3 0 0 0.00057793 7.1328
2639998.3 -4.7684E-7 0 0.00058032 0.55469
2649998.3 0 0 0.00059271 0.51563
2659998.2 0 0 0.00062943 4.7891
