Delay X Y R DEG
1500000 -4.7684E-7 0 8.2017E-5 -11.445
1510000 0 0 0.00011349 20.453
1520000 0 0 8.7739E-5 41.305
1530000 0 0 9.9183E-5 52.93
1539999.9 0 0 7.8679E-5 -3.0625
1549999.9 -4.7684E-7 0 0.00015879 5.4766
1559999.9 -4.7684E-7 0 0.00012827 8.9376
1569999.9 -4.7684E-7 0 0.00014114 -40.063
1579999.9 0 0 9.7275E-5 -24.235
1589999.9 0 0 6.6281E-5 -98.68
1599999.9 0 0 0.00011778 -76.946
1609999.8 0 0 0.00011873 -59.094
1619999.8 0 0 0.00019217 -46.961
1629999.8 -4.7684E-7 0 0.00016737 -50.719
1639999.8 0 0 0.00018215 -52.625
1649999.8 -4.7684E-7 0 0.00013304 -50.289
1659999.8 0 0 0.0001154 -46.188
1669999.8 0 0 0.00012016 -87.352
1679999.7 -4.7684E-7 -4.7684E-7 0.00017357 -62.211
1689999.7 -4.7684E-7 0 0.00015021 -13.016
1699999.7 0 0 0.00012875 4.1328
1709999.7 0 0 0.000175 35.133
1719999.7 0 0 0.00017595 24.641
1729999.7 0 0 0.00022078 19.414
1739999.6 0 0 0.00020838 29.391
1749999.6 0 0 0.00017166 61.157
1759999.6 0 0 0.00010061 10.336
1769999.6 0 0 0.00030232 -8.1016
1779999.6 0 0 0.00029898 1.6719
1789999.6 -4.7684E-7 0 0.00024653 24.649
1799999.6 0 0 0.00016594 57.43
1809999.5 0 0 8.1063E-5 94.641
1819999.5 0 0 9.06E-5 -47.742
1829999.5 0 0 0.00019789 -19.414
1839999.5 0 0 0.0001812 24.899
1849999.5 -4.7684E-7 0 9.9659E-5 48.297
1859999.5 0 0 0.00013495 -12.234
1869999.4 0 0 0.00020743 6.5391
1879999.4 0 0 0.00013304 -8.8438
1889999.4 0 0 0.00019932 -53.61
1899999.4 0 0 0.00025702 -36.961
1909999.4 0 0 0.00031185 -17.688
1919999.4 0 0 0.00039959 -18.156
1929999.4 0 0 0.00040388 -12.922
1939999.3 -4.7684E-7 0 0.00031185 8.1876
1949999.3 0 0 0.00016165 -15.539
1959999.3 0 0 0.00018454 -66.461
1969999.3 0 0 0.00020218 -43.735
1979999.3 0 0 0.00019264 -3.0938
1989999.3 0 0 0.00013256 -28.43
1999999.2 0 0 0.00024939 -58.414
2009999.2 0 0 0.00033427 -45.602
2019999.2 0 0 0.00040579 -39.797
2029999.2 0 0 0.00037289 -23.445
2039999.2 -4.7684E-7 0 0.00031519 6.9375
2049999.2 0 0 0.00025797 28.391
2059999.2 0 0 0.00022268 65.313
2069999.1 0 0 0.00013495 79.649
2079999.1 -4.7684E-7 0 0.00011683 -38
2089999.1 -4.7684E-7 0 0.00024891 -31.789
2099999.1 0 0 0.00028801 -4.6485
2109999.1 0 0 0.00024271 14.164
2119999.1 0 0 0.00010204 55.352
2129999 0 0 7.4864E-5 145.3
2139999 -4.7684E-7 0 9.2984E-5 -39.578
2149999 -4.7684E-7 0 0.00023174 -14.281
2159999 0 0 0.00017357 1.6797
2169999 0 0 5.8174E-5 7.3672
2179999 0 0 0.00013495 -47.516
2189999 -4.7684E-7 0 0.00027847 -32.328
2199998.9 -4.7684E-7 0 0.00028229 -10.516
2209998.9 0 0 0.00019074 19.36
2219998.9 0 0 0.0001626 64.54
2229998.9 -4.7684E-7 0 6.1513E-5 39.352
2239998.9 0 0 0.00024939 -37.883
2249998.9 0 0 0.00036621 -24.156
2259998.8 0 0 0.00021362 -17.43
2269998.8 0 0 0.00016642 -46.844
2279998.8 0 0 0.00025988 -17.867
2289998.8 0 0 0.00035429 -1.9922
2299998.8 0 0 0.00025654 -3.711
2309998.8 0 0 0.00013876 -56.047
2319998.8 -4.7684E-7 0 0.00020027 -73.446
2329998.7 0 0 0.00031758 -41.266
2339998.7 -4.7684E-7 0 0.00045681 -21.492
2349998.7 0 0 0.00046444 -8.7657
2359998.7 -4.7684E-7 0 0.00042153 3.8672
2369998.7 0 0 0.00036478 24.594
2379998.7 0 0 0.0003295 27.578
2389998.7 0 0 0.00027657 26.813
2399998.6 0 0 0.00023985 38.5
2409998.6 0 0 0.00023604 58.032
2419998.6 0 0 0.00024748 50.516
2429998.6 -4.7684E-7 0 0.00012922 47.891
2439998.6 0 0 1.5736E-5 179.99
2449998.6 0 0 0.00011397 -69.876
2459998.5 0 -4.7684E-7 0.00026512 -33.391
2469998.5 0 -4.7684E-7 0.00022936 -7.3907
2479998.5 0 0 0.00015164 -22.18
2489998.5 0 0 0.00025463 -63.641
2499998.5 0 0 0.00033903 -56.063
2509998.5 -4.7684E-7 0 0.00038529 -30.391
2519998.5 0 0 0.00039196 -6.0703
2529998.4 -4.7684E-7 0 0.00032711 8.9688
2539998.4 -4.7684E-7 0 0.00019121 -21.508
2549998.4 0 0 0.00021029 -38.25
2559998.4 0 0 0.00016785 -14.203
2569998.4 -4.7684E-7 0 0.00022411 -22.063
2579998.4 0 0 0.00021649 -23.664
2589998.3 -4.7684E-7 0 0.00019264 -51.36
2599998.3 0 0 0.00018835 -29.563
2609998.3 -4.7684E-7 0 0.00020504 20.461
2619998.3 -4.7684E-7 0 0.00010204 29.328
2629998.3 0 -4.7684E-7 4.53E-5 -171.35
2639998.3 0 0 2.5273E-5 -179.24
2649998.3 0 0 3.767E-5 171.28
2659998.2 0 0 0.00010443 -116.56
1500000 0 0 0.00013828 -21.93
1510000 0 0 0.00011253 -7.5078
1520000 0 0 8.6308E-5 21.875
1530000 0 0 0.0001092 -8.1563
1539999.9 0 0 0.00015831 -18.328
1549999.9 -4.7684E-7 0 0.00016308 -27.039
1559999.9 -4.7684E-7 0 0.0002451 -43.688
1569999.9 0 0 0.00026322 -34.578
1579999.9 0 0 0.00028134 -24.203
1589999.9 0 0 0.00022745 -12.367
1599999.9 -4.7684E-7 0 0.00023461 1.625
1609999.8 0 0 0.00017929 19.883
1619999.8 -4.7684E-7 0 0.00015497 13.492
1629999.8 -4.7684E-7 0 0.00019407 37.102
1639999.8 -4.7684E-7 0 0.00017214 60.453
1649999.8 0 0 3.3856E-5 -32.672
1659999.8 0 0 0.00016022 -48.797
1669999.8 0 0 9.2984E-5 -67.852
1679999.7 0 0 0.0001092 -97.641
1689999.7 0 0 0.00017071 -32.766
1699999.7 -4.7684E-7 0 0.00019789 -11.461
1709999.7 0 0 0.00021219 -28.727
1719999.7 0 0 0.00031662 -13.375
1729999.7 0 0 0.00032091 -4.9141
1739999.6 0 0 0.00019598 17.774
1749999.6 0 -4.7684E-7 0.00013971 0.13281
1759999.6 -4.7684E-7 -4.7684E-7 0.00021744 -39.61
1769999.6 0 0 0.00027991 -20.125
1779999.6 0 0 0.00021362 -0.45313
1789999.6 -4.7684E-7 0 8.154E-5 -12.555
1799999.6 0 0 0.00018025 -43.985
1809999.5 0 0 0.00025225 -31.289
1819999.5 0 0 0.00014067 -19.406
1829999.5 -4.7684E-7 0 9.203E-5 -57.625
1839999.5 0 0 0.00021124 -48.696
1849999.5 0 0 0.00029183 -32.43
1859999.5 0 0 0.00022125 -50.375
1869999.4 0 0 0.0002532 -45.641
1879999.4 0 0 0.00021029 -45.836
1889999.4 0 0 0.0002141 -56.907
1899999.4 -4.7684E-7 0 0.00010109 -51.735
1909999.4 0 0 9.4891E-5 -89.204
1919999.4 0 0 7.9632E-5 -75.844
1929999.4 0 0 6.5804E-5 -68.36
1939999.3 0 0 0.00022125 -31.094
1949999.3 0 0 0.00023747 -17
1959999.3 0 0 0.00014687 -48.492
1969999.3 0 0 0.00015831 -48.61
1979999.3 0 0 0.00011015 5.7735
1989999.3 0 0 8.9646E-5 16.961
1999999.2 -4.7684E-7 0 0.00014353 42.094
2009999.2 0 0 0.00013828 21.953
2019999.2 0 -4.7684E-7 0.00022364 0.42188
2029999.2 0 0 0.00024319 2.7344
2039999.2 -4.7684E-7 0 0.00025988 7.5235
2049999.2 0 0 0.00019503 10.75
2059999.2 0 0 0.00028324 10.672
2069999.1 0 0 0.00026417 20.375
2079999.1 -4.7684E-7 0 0.00010777 14.477
2089999.1 0 0 0.00015354 -23.406
2099999.1 -4.7684E-7 0 0.00021744 -4.4844
2109999.1 -4.7684E-7 0 0.00014019 -1.6563
2119999.1 0 0 0.00018454 -36.078
2129999 0 0 0.00025034 -12.774
2139999 0 0 0.00029326 10.5
2149999 -4.7684E-7 0 0.00027323 25.516
2159999 -4.7684E-7 0 0.00020456 51.774
2169999 0 0 7.0572E-5 19.485
2179999 0 0 0.00017119 -65.36
2189999 0 0 0.00024414 -71.641
2199998.9 -4.7684E-7 0 0.00026274 -73.86
2209998.9 -4.7684E-7 0 0.00032425 -52.11
2219998.9 -4.7684E-7 0 0.00032997 -25.063
2229998.9 -4.7684E-7 0 0.00036526 4.75
2239998.9 0 0 0.00036764 7.2813
2249998.9 0 0 0.00031805 13.414
2259998.8 0 0 0.00027514 -5.8125
2269998.8 0 0 0.00038195 -21.492
2279998.8 0 0 0.00042296 -19.735
2289998.8 0 0 0.00044537 -6.3047
2299998.8 0 -4.7684E-7 0.00038815 4.6172
2309998.8 0 0 0.0002389 23.938
2319998.8 -4.7684E-7 0 0.00023365 31.133
2329998.7 0 0 0.00017262 16.867
2339998.7 0 0 0.00013399 -34.399
2349998.7 0 0 0.00013828 -61.782
2359998.7 0 0 0.00021219 -54.602
2369998.7 -4.7684E-7 0 0.00020981 -23.125
2379998.7 -4.7684E-7 0 0.00014639 -19.469
2389998.7 0 0 0.00017262 -9.0079
2399998.6 0 0 0.00010634 28.36
2409998.6 0 0 6.9619E-5 -31.508
2419998.6 -4.7684E-7 0 0.00022793 -35.617
2429998.6 -4.7684E-7 0 0.00029183 -10.617
2439998.6 0 0 0.00020456 -8.2266
2449998.6 0 0 0.00020361 -24.641
2459998.5 0 0 0.00019694 -4.0157
2469998.5 0 0 0.00018025 1.5703
2479998.5 0 0 0.00032044 9.5079
2489998.5 0 0 0.00030661 8.1641
2499998.5 -4.7684E-7 0 0.00023556 -36.953
2509998.5 0 0 0.00030756 -58.235
2519998.5 -4.7684E-7 0 0.00033045 -29.774
2529998.4 0 -4.7684E-7 0.00026417 -11.672
2539998.4 0 0 0.00012303 -43.266
2549998.4 0 0 0.00020456 -37.867
2559998.4 0 0 0.00030089 -13.422
2569998.4 -4.7684E-7 0 0.00025845 3.9531
2579998.4 -4.7684E-7 0 0.00014353 40.422
2589998.3 0 0 4.2439E-5 -3.6328
2599998.3 -4.7684E-7 0 0.00014973 -36.594
2609998.3 0 0 0.00020456 2.9688
