Delay X Y R DEG
1500000 0 0 0.00104 18.422
1510000 0 0 0.00099421 19.469
1520000 0 0 0.0010328 20.211
1530000 0 0 0.0010634 20.235
1539999.9 0 0 0.0010557 20.266
1549999.9 -4.7684E-7 0 0.0010786 17.649
1559999.9 0 0 0.0011301 18.586
1569999.9 0 0 0.0011649 19.281
1579999.9 0 0 0.0010891 18.477
1589999.9 -4.7684E-7 0 0.0010495 17.227
1599999.9 -4.7684E-7 0 0.00108 18.18
1609999.8 -4.7684E-7 0 0.0011015 17.68
1619999.8 0 0 0.0011163 18.82
1629999.8 0 0 0.0011487 19.414
1639999.8 0 0 0.0011363 17.758
1649999.8 -4.7684E-7 0 0.0011134 16.719
1659999.8 0 0 0.0011087 15.859
1669999.8 -4.7684E-7 0 0.0011182 18.203
1679999.7 0 0 0.0011206 19.055
1689999.7 -4.7684E-7 0 0.0011349 18.922
1699999.7 -4.7684E-7 0 0.0011368 18.656
1709999.7 0 0 0.0011148 17.758
1719999.7 0 0 0.001143 18.172
1729999.7 -4.7684E-7 0 0.0011668 18.649
1739999.6 -4.7684E-7 0 0.0011664 19.719
1749999.6 0 0 0.0011964 19.766
1759999.6 0 0 0.0012164 19.461
1769999.6 0 0 0.0012436 19.938
1779999.6 0 0 0.0012283 19.664
1789999.6 -4.7684E-7 0 0.0012322 18.672
1799999.6 -4.7684E-7 0 0.0012226 18.125
1809999.5 0 0 0.0012002 19.5
1819999.5 0 0 0.0012283 19.922
1829999.5 0 0 0.001257 20.992
1839999.5 0 0 0.0012913 20.68
1849999.5 -4.7684E-7 0 0.0012941 20.024
1859999.5 0 0 0.0012736 20.75
1869999.4 0 0 0.0012808 21.25
1879999.4 0 -4.7684E-7 0.0013056 21.969
1889999.4 0 -4.7684E-7 0.0013456 21.797
1899999.4 0 0 0.0013366 21.18
1909999.4 -4.7684E-7 0 0.0012865 20.524
1919999.4 0 0 0.0012841 19.367
1929999.4 0 0 0.001318 20.25
1939999.3 0 0 0.0013595 19.906
1949999.3 0 0 0.0013099 20.438
1959999.3 0 0 0.001317 19.906
1969999.3 -4.7684E-7 0 0.0012999 19.055
1979999.3 -4.7684E-7 0 0.0012884 19.07
1989999.3 0 0 0.0012822 20.313
1999999.2 0 0 0.0013056 21.235
2009999.2 0 0 0.0013662 21.11
2019999.2 0 0 0.001441 20.383
2029999.2 0 0 0.0014873 19.352
2039999.2 -4.7684E-7 0 0.0014882 19.641
2049999.2 0 0 0.0014787 20.242
2059999.2 0 0 0.0014954 20.344
2069999.1 0 0 0.0014978 20.867
2079999.1 0 0 0.0014739 20.531
2089999.1 0 0 0.0014591 19.985
2099999.1 -4.7684E-7 0 0.0014787 20.789
2109999.1 -4.7684E-7 0 0.0014968 20.61
2119999.1 0 0 0.0014582 19.531
2129999 -4.7684E-7 0 0.0014291 19.414
2139999 -4.7684E-7 0 0.001472 20.195
2149999 -4.7684E-7 0 0.001565 20.68
2159999 0 0 0.0015984 19.93
2169999 0 0 0.0015793 20.313
2179999 0 0 0.0015559 21.32
2189999 -4.7684E-7 0 0.0015326 21.727
2199998.9 -4.7684E-7 0 0.0015588 21.594
2209998.9 -4.7684E-7 -4.7684E-7 0.0016456 20.375
2219998.9 -4.7684E-7 0 0.0017066 20.766
2229998.9 0 0 0.0017333 21.844
2239998.9 -4.7684E-7 0 0.0017386 21.133
2249998.9 -4.7684E-7 0 0.0017929 19.992
2259998.8 -4.7684E-7 0 0.0017929 20.031
2269998.8 -4.7684E-7 0 0.0017758 20.68
2279998.8 -4.7684E-7 0 0.0017667 21.797
2289998.8 0 0 0.0017653 22.258
2299998.8 0 0 0.0017958 21.102
2309998.8 0 0 0.0018282 20.274
2319998.8 0 0 0.0018735 19.531
2329998.7 0 0 0.0019846 19.828
2339998.7 0 0 0.0020247 20.289
2349998.7 0 0 0.0020056 20.906
2359998.7 0 0 0.0020113 21.203
2369998.7 0 0 0.0019345 20.813
2379998.7 0 0 0.001832 19.844
2389998.7 0 0 0.0017963 18.617
2399998.6 0 0 0.0017953 19.203
2409998.6 -4.7684E-7 0 0.0018115 20.164
2419998.6 -4.7684E-7 0 0.0018463 19.727
2429998.6 0 0 0.0018325 20.281
2439998.6 0 0 0.0018058 20.86
2449998.6 -4.7684E-7 0 0.0018315 21.774
2459998.5 -4.7684E-7 0 0.0018325 21.438
2469998.5 -4.7684E-7 0 0.0018048 20.047
2479998.5 0 0 0.0018149 20.266
2489998.5 0 0 0.0017953 20.531
2499998.5 -4.7684E-7 0 0.0018063 20.36
2509998.5 0 0 0.0017753 20.844
2519998.5 0 0 0.0017495 22.422
2529998.4 -4.7684E-7 0 0.0017076 21.899
2539998.4 0 0 0.0017033 20.297
2549998.4 0 0 0.0018158 19.258
2559998.4 0 0 0.0018559 19.492
2569998.4 0 0 0.0018273 20.86
2579998.4 -4.7684E-7 0 0.0018201 21.281
2589998.3 0 0 0.0017953 19.805
2599998.3 0 0 0.0017629 20.414
2609998.3 -4.7684E-7 0 0.00172 20.32
2619998.3 -4.7684E-7 0 0.0017147 19.758
2629998.3 0 0 0.0017595 19.469
2639998.3 0 0 0.0017824 19.25
2649998.3 -4.7684E-7 0 0.0017705 19.875
2659998.2 -4.7684E-7 0 0.0017686 19.664
1500000 0 0 0.0012326 18.219
1510000 0 0 0.0011687 18.305
1520000 -4.7684E-7 0 0.0011382 18.492
1530000 0 0 0.0011187 19.07
1539999.9 -4.7684E-7 0 0.0010862 20.086
1549999.9 -4.7684E-7 0 0.0010963 19.508
1559999.9 0 0 0.0011244 18.36
1569999.9 -4.7684E-7 0 0.0010986 16.391
1579999.9 0 0 0.0011153 16.781
1589999.9 0 0 0.0011134 18.235
1599999.9 0 0 0.0011439 18.875
1609999.8 -4.7684E-7 0 0.0011616 18.352
1619999.8 0 0 0.0011525 18.641
1629999.8 0 0 0.0012002 20.188
1639999.8 0 0 0.0012288 20.789
1649999.8 0 0 0.0012508 20.781
1659999.8 0 0 0.0012579 19.75
1669999.8 -4.7684E-7 0 0.0012593 20.242
1679999.7 -4.7684E-7 0 0.0012508 20.93
1689999.7 0 0 0.0012217 19.469
1699999.7 -4.7684E-7 0 0.0011888 20.016
1709999.7 -4.7684E-7 0 0.0011668 19.938
1719999.7 -4.7684E-7 0 0.0011816 18.36
1729999.7 0 0 0.0011745 19.641
1739999.6 -4.7684E-7 0 0.0011659 20.289
1749999.6 -4.7684E-7 0 0.0011902 20.414
1759999.6 -4.7684E-7 0 0.0012388 20.211
1769999.6 -4.7684E-7 0 0.0012584 19.93
1779999.6 0 0 0.0012422 18.133
1789999.6 0 0 0.0012655 17.641
1799999.6 0 0 0.0012832 18.43
1809999.5 0 0 0.0013056 19.938
1819999.5 0 0 0.0013456 19.945
1829999.5 0 0 0.0013113 19.906
1839999.5 -4.7684E-7 0 0.0012932 19.711
1849999.5 0 0 0.0012989 19.711
1859999.5 -4.7684E-7 0 0.0013209 20.742
1869999.4 0 0 0.0013485 21.149
1879999.4 0 0 0.0013752 20.68
1889999.4 -4.7684E-7 0 0.0014067 20.164
1899999.4 -4.7684E-7 0 0.0014219 19.492
1909999.4 -4.7684E-7 0 0.001411 18.516
1919999.4 -4.7684E-7 0 0.0013781 18.953
1929999.4 0 0 0.0013886 17.758
1939999.3 0 0 0.0013838 16.68
1949999.3 -4.7684E-7 0 0.0013728 17.86
1959999.3 -4.7684E-7 0 0.001411 19.352
1969999.3 0 0 0.0014763 19.649
1979999.3 0 0 0.0014882 20.75
1989999.3 0 0 0.0014649 21.445
1999999.2 -4.7684E-7 0 0.0014253 20.5
2009999.2 0 0 0.0013771 23.938
2019999.2 0 0 0.0013509 22.289
2029999.2 0 0 0.0014429 20.266
2039999.2 0 0 0.0014792 19.953
2049999.2 0 0 0.0014863 20.399
2059999.2 0 0 0.0014939 19.266
2069999.1 0 0 0.0014405 18.945
2079999.1 -4.7684E-7 0 0.0014501 19.445
2089999.1 0 0 0.0015235 19.93
2099999.1 0 0 0.0015454 20.328
2109999.1 0 0 0.0015063 20.61
2119999.1 0 0 0.0015249 20.336
2129999 0 0 0.001535 20.195
2139999 -4.7684E-7 0 0.0016084 20.281
2149999 0 0 0.0016523 19.781
2159999 -4.7684E-7 -4.7684E-7 0.0016723 19.524
2169999 0 0 0.0017057 19.617
2179999 0 0 0.0017166 20.375
2189999 0 0 0.0017195 20.813
2199998.9 0 0 0.0017009 19.352
2209998.9 0 0 0.0016589 19.563
2219998.9 0 0 0.0016527 19.797
2229998.9 0 0 0.0016837 20.18
2239998.9 -4.7684E-7 0 0.0017252 20.508
2249998.9 0 0 0.0017629 20.742
2259998.8 0 0 0.0017848 19.414
2269998.8 0 0 0.0018249 19.797
2279998.8 -4.7684E-7 0 0.0018573 20.891
2289998.8 -4.7684E-7 0 0.0018983 20.172
2299998.8 0 0 0.0019179 19.68
2309998.8 -4.7684E-7 0 0.0019488 19.36
2319998.8 0 0 0.0019932 18.625
2329998.7 0 0 0.0020666 19
2339998.7 -4.7684E-7 0 0.0020871 19.578
2349998.7 0 0 0.0021005 19.727
2359998.7 0 0 0.0021239 20.024
2369998.7 0 0 0.0020676 20.695
2379998.7 0 0 0.0020256 21.274
2389998.7 0 0 0.0020323 22.414
2399998.6 0 0 0.0020213 22.758
2409998.6 0 0 0.001987 22.36
2419998.6 0 0 0.0020223 21.578
2429998.6 0 0 0.0019932 20.836
2439998.6 -4.7684E-7 0 0.0019589 21.281
2449998.6 0 0 0.0019202 21.11
2459998.5 0 0 0.0018692 20.563
2469998.5 0 0 0.0018296 20.18
2479998.5 0 0 0.0018549 19.664
2489998.5 0 0 0.0018826 19.508
2499998.5 0 0 0.0018559 19.438
2509998.5 0 0 0.0018487 21.172
2519998.5 0 0 0.0018697 21.961
2529998.4 0 0 0.0019107 21.578
2539998.4 0 0 0.0018921 20.82
2549998.4 0 0 0.0018849 20.75
2559998.4 0 0 0.0018659 20.344
2569998.4 0 0 0.0018726 19.828
2579998.4 -4.7684E-7 0 0.0018664 20.414
2589998.3 0 0 0.0018573 20.352
2599998.3 0 0 0.0018835 20.031
2609998.3 -4.7684E-7 0 0.0019217 19.586
2619998.3 -4.7684E-7 0 0.0019613 19.375
