Delay X Y R DEG
1500000 0 0 0.00017929 -0.96094
1510000 0 0 0.00019789 1.4453
1520000 0 0 0.0001874 -3.2656
1530000 0 0 0.00016928 -9.5235
1539999.9 0 0 0.000175 12.656
1549999.9 0 0 0.00017023 17.727
1559999.9 0 0 0.0001235 12.25
1569999.9 -4.7684E-7 0 0.00013876 -10.75
1579999.9 0 0 0.00018215 -10.93
1589999.9 0 0 0.00024176 10.305
1599999.9 0 0 0.00019789 23.914
1609999.8 -4.7684E-7 0 0.00019598 20.344
1619999.8 0 0 0.0001483 27.485
1629999.8 0 0 0.00014496 10.477
1639999.8 0 0 0.00016594 -1.1406
1649999.8 0 0 0.00018549 9.3048
1659999.8 0 0 0.0001936 12.289
1669999.8 0 -4.7684E-7 0.00018215 30.469
1679999.7 0 0 0.00013542 36.438
1689999.7 -4.7684E-7 0 0.00015259 9.5626
1699999.7 -4.7684E-7 0 0.00018597 2.875
1709999.7 -4.7684E-7 0 0.00017452 10.664
1719999.7 0 0 0.00016928 18.461
1729999.7 0 0 0.00015116 11.922
1739999.6 0 0 0.00015164 7.0313
1749999.6 0 0 0.00018406 -1.961
1759999.6 -4.7684E-7 0 0.00018788 -3.461
1769999.6 -4.7684E-7 0 0.00018454 7.3282
1779999.6 0 0 0.00020313 17.953
1789999.6 0 0 0.00020027 21.336
1799999.6 0 0 0.00018215 21.055
1809999.5 -4.7684E-7 0 0.00014591 16.336
1819999.5 0 0 0.00012159 14.141
1829999.5 0 0 0.0001173 21.25
1839999.5 0 0 0.00014114 17.149
1849999.5 -4.7684E-7 0 0.00013256 14.172
1859999.5 0 0 0.00013876 12.438
1869999.4 0 0 0.00022316 -5.0235
1879999.4 0 0 0.0002594 3.086
1889999.4 0 0 0.00023747 12.25
1899999.4 0 0 0.00024843 8.0079
1909999.4 0 0 0.00026369 14.102
1919999.4 -4.7684E-7 0 0.00022364 26.985
1929999.4 -4.7684E-7 0 0.00022364 13.727
1939999.3 -4.7684E-7 0 0.00021649 14.93
1949999.3 0 0 0.00017548 12.039
