Delay X Y R DEG
1500000 0 0 0.00049162 -37.68
1510000 0 0 0.00055457 -25.766
1520000 0 0 0.00057602 -11.594
1530000 0 0 0.0006032 -2.7656
1539999.9 0 0 0.00050593 1.1328
1549999.9 0 0 0.00045967 7.3672
1559999.9 0 0 0.00041962 3.4297
1569999.9 0 0 0.00032759 -17.719
1579999.9 0 0 0.00037337 -10.859
1589999.9 0 0 0.00041771 -10.039
1599999.9 0 0 0.0003624 -26.875
1609999.8 0 0 0.00038004 -39.617
1619999.8 0 0 0.00031519 -43.586
1629999.8 0 0 0.00029135 -44.633
1639999.8 -4.7684E-7 0 0.00042248 -33.196
1649999.8 -4.7684E-7 0 0.00054408 -28.813
1659999.8 -4.7684E-7 0 0.00051165 -13.422
1669999.8 0 0 0.00050545 -2.6485
1679999.7 0 0 0.00051928 1.3906
1689999.7 0 0 0.00053931 -2.5156
1699999.7 0 0 0.00056839 -2.1875
1709999.7 0 0 0.0005436 -12.789
1719999.7 -4.7684E-7 0 0.00049925 -25.477
1729999.7 0 0 0.00056696 -33.117
1739999.6 0 0 0.00056601 -29.805
1749999.6 0 0 0.00056363 -18.258
1759999.6 0 0 0.00048208 -20.289
1769999.6 -4.7684E-7 0 0.00043297 -15.266
1779999.6 -4.7684E-7 0 0.00045061 -8.3985
1789999.6 0 0 0.00053502 -19.508
1799999.6 0 0 0.00060177 -23.328
1809999.5 -4.7684E-7 -4.7684E-7 0.00065422 -27.727
1819999.5 0 0 0.00065422 -19.305
1829999.5 0 0 0.00053931 -23.875
1839999.5 0 0 0.00050354 -31.735
1849999.5 -4.7684E-7 0 0.00056363 -40.782
1859999.5 0 0 0.00055123 -38.946
1869999.4 0 0 0.00043631 -29.063
1879999.4 0 0 0.00045634 -33.321
1889999.4 0 -4.7684E-7 0.00054598 -40.922
1899999.4 0 0 0.00055552 -29.672
1909999.4 0 0 0.00060368 -25.297
1919999.4 0 0 0.00059796 -21.672
1929999.4 0 0 0.00061989 -19.938
1939999.3 0 0 0.0005622 -23.188
1949999.3 0 0 0.00054789 -20.016
1959999.3 0 0 0.00051833 -23.219
1969999.3 0 0 0.00053835 -22.992
1979999.3 0 0 0.0005889 -26.07
1989999.3 -4.7684E-7 0 0.00060654 -34.266
1999999.2 0 0 0.00058699 -33.5
2009999.2 0 0 0.00060749 -33.797
2019999.2 0 0 0.00052262 -33.016
2029999.2 -4.7684E-7 0 0.00053215 -32.649
2039999.2 -4.7684E-7 0 0.0005703 -37.172
2049999.2 -4.7684E-7 0 0.0005827 -40.664
2059999.2 -4.7684E-7 0 0.00051117 -40.571
2069999.1 -4.7684E-7 0 0.00043059 -34.539
2079999.1 0 0 0.00055361 -23.156
2089999.1 -4.7684E-7 0 0.0006404 -20.875
2099999.1 0 0 0.0006342 -14.172
2109999.1 0 0 0.00060368 -12.859
2119999.1 0 0 0.00062561 -12
2129999 0 0 0.00061799 -9.0313
2139999 -4.7684E-7 0 0.00060082 -11.93
2149999 0 0 0.00054932 -13.227
2159999 0 0 0.00049258 -10.602
2169999 -4.7684E-7 0 0.00048447 -9.8594
2179999 -4.7684E-7 0 0.00054026 -13.656
2189999 -4.7684E-7 0 0.00064993 -14.617
2199998.9 0 0 0.00061942 -15.891
2209998.9 0 0 0.00053978 -17.485
2219998.9 -4.7684E-7 0 0.00045729 -19.203
2229998.9 0 0 0.00047255 -19.102
2239998.9 0 0 0.0005703 -15.492
2249998.9 0 0 0.00063086 -20.297
2259998.8 0 0 0.00068236 -24.516
2269998.8 -4.7684E-7 0 0.00071907 -25.641
2279998.8 0 0 0.00075341 -25.586
2289998.8 -4.7684E-7 0 0.00075102 -25.383
2299998.8 0 0 0.00079251 -31.383
2309998.8 0 0 0.00080252 -39.492
2319998.8 -4.7684E-7 0 0.00080538 -41.196
2329998.7 -4.7684E-7 0 0.00079441 -32.078
2339998.7 0 -4.7684E-7 0.00076676 -28.61
2349998.7 0 0 0.00063754 -31.914
2359998.7 0 0 0.00061846 -40.071
2369998.7 -4.7684E-7 0 0.00069476 -37.274
2379998.7 -4.7684E-7 0 0.0006485 -35.016
2389998.7 0 0 0.00054598 -35.422
2399998.6 0 0 0.0006423 -42.133
2409998.6 -4.7684E-7 0 0.00068284 -43.992
2419998.6 -4.7684E-7 0 0.00075484 -34.789
2429998.6 -4.7684E-7 0 0.00077963 -32.305
2439998.6 0 0 0.00062561 -36.258
2449998.6 0 0 0.00064469 -32.336
2459998.5 0 0 0.00075722 -28.922
2469998.5 0 0 0.0007 -33.399
2479998.5 -4.7684E-7 0 0.00062037 -40.5
2489998.5 -4.7684E-7 0 0.00066758 -41.446
2499998.5 -4.7684E-7 0 0.0006466 -33.063
2509998.5 0 0 0.00070239 -20.727
2519998.5 0 0 0.00074959 -20.633
2529998.4 0 0 0.00074292 -19.25
2539998.4 0 0 0.00065995 -21.75
2549998.4 -4.7684E-7 0 0.00052548 -29.695
2559998.4 -4.7684E-7 0 0.00053835 -37.86
2569998.4 0 0 0.00063038 -41.305
2579998.4 0 0 0.00064564 -33.774
2589998.3 0 0 0.00066233 -22.414
2599998.3 -4.7684E-7 0 0.00057221 -19.719
2609998.3 -4.7684E-7 0 0.00050831 -19.164
2619998.3 0 0 0.00045777 -11.797
2629998.3 0 0 0.00050497 -11.695
2639998.3 0 0 0.00058747 -9.4766
2649998.3 -4.7684E-7 0 0.00065136 -13.766
2659998.2 -4.7684E-7 0 0.00063897 -23.313
1500000 0 0 0.00046826 -30.188
1510000 0 0 0.00050784 -23.406
1520000 0 0 0.00060559 -20.07
1530000 -4.7684E-7 0 0.00064755 -12.18
1539999.9 -4.7684E-7 0 0.0006423 -12.055
1549999.9 -4.7684E-7 0 0.00050402 -6.8594
1559999.9 0 0 0.00041962 -2.6406
1569999.9 0 0 0.00051403 -2.4063
1579999.9 0 0 0.00056982 -3.1875
1589999.9 0 0 0.00058556 -5.9844
1599999.9 0 0 0.00047827 -5.3672
1609999.8 0 -4.7684E-7 0.000381 -1.25
1619999.8 0 0 0.00046158 -13.766
1629999.8 0 0 0.00052548 -25.547
1639999.8 0 0 0.0005579 -29.992
1649999.8 -4.7684E-7 0 0.00056696 -34.844
1659999.8 0 0 0.00056029 -38.039
1669999.8 0 0 0.0005126 -41.914
1679999.7 0 0 0.00048495 -42.578
1689999.7 0 0 0.00040865 -39.149
1699999.7 0 0 0.00040198 -38.328
1709999.7 0 0 0.00044537 -33.071
1719999.7 0 0 0.00056363 -31.672
1729999.7 0 0 0.00066328 -33.399
1739999.6 0 0 0.00060368 -37.164
1749999.6 0 0 0.00051594 -38.922
1759999.6 -4.7684E-7 0 0.0003891 -33.953
1769999.6 -4.7684E-7 0 0.00041962 -39.328
1779999.6 0 0 0.00049162 -48.157
1789999.6 0 0 0.00052023 -33.36
1799999.6 -4.7684E-7 0 0.00059462 -18
1809999.5 0 0 0.00052166 -18.18
1819999.5 0 0 0.00056935 -26.805
1829999.5 0 0 0.00064707 -29.086
1839999.5 0 0 0.00070095 -22.711
1849999.5 0 0 0.00064755 -13.828
1859999.5 0 0 0.00053692 -19.141
1869999.4 -4.7684E-7 0 0.00043965 -33.227
1879999.4 0 0 0.00055409 -31.008
1889999.4 0 0 0.00059176 -30.414
1899999.4 0 0 0.00045586 -32.43
1909999.4 0 0 0.00050545 -21.711
1919999.4 0 0 0.00057698 -16.781
1929999.4 0 0 0.00049067 -25.891
1939999.3 0 0 0.00049305 -22.336
1949999.3 0 0 0.00054646 -16.383
1959999.3 0 0 0.00058365 -33.625
1969999.3 -4.7684E-7 0 0.00062514 -34.727
1979999.3 0 0 0.0005889 -21.485
1989999.3 0 0 0.00052357 -15.852
1999999.2 0 0 0.00042677 -25.75
2009999.2 -4.7684E-7 0 0.00043106 -26.485
2019999.2 -4.7684E-7 0 0.00049019 -8.4532
2029999.2 -4.7684E-7 0 0.00052357 -6.3125
2039999.2 0 0 0.00058556 -10.953
2049999.2 0 0 0.00052977 -12.438
2059999.2 0 0 0.00051356 -17.852
2069999.1 0 0 0.00062466 -27.453
2079999.1 0 0 0.00064707 -22.656
2089999.1 0 0 0.00062275 -22.344
2099999.1 -4.7684E-7 0 0.00052786 -30.336
2109999.1 0 0 0.00059653 -25
2119999.1 0 0 0.00063658 -30.063
2129999 0 0 0.00060702 -41.391
2139999 0 0 0.00061465 -30.602
2149999 -4.7684E-7 0 0.00061655 -23.555
2159999 0 0 0.00054694 -15.242
2169999 -4.7684E-7 0 0.00060225 -21.289
2179999 -4.7684E-7 0 0.00072957 -26.625
2189999 -4.7684E-7 0 0.00067759 -31.094
2199998.9 -4.7684E-7 0 0.00059987 -39.383
2209998.9 0 0 0.00060225 -28.758
2219998.9 0 0 0.00063324 -25.063
2229998.9 -4.7684E-7 0 0.00065756 -35.305
