Delay X Y R DEG
1500000 0 0 0.00024605 -49.602
1510000 -4.7684E-7 0 0.00021505 -85.766
1520000 0 0 0.00022602 -90.938
1530000 0 0 0.00014544 -116.39
1539999.9 -4.7684E-7 0 0.00014496 -118.62
1549999.9 0 0 0.00015974 -69.071
1559999.9 0 0 7.391E-5 -35.039
1569999.9 0 0 8.297E-5 144.24
1579999.9 0 0 3.624E-5 133.79
1589999.9 0 0 0.00012732 -0.29688
1599999.9 -4.7684E-7 0 0.00018788 9.8751
1609999.8 0 0 4.1485E-5 68.719
1619999.8 0 0 0.00010824 165.02
1629999.8 0 0 3.2425E-5 -75.172
1639999.8 -4.7684E-7 0 0.00017452 -32.032
1649999.8 0 0 0.00027323 -23.985
1659999.8 0 0 0.00026846 -24.055
1669999.8 -4.7684E-7 0 0.00020504 -16.469
1679999.7 -4.7684E-7 0 6.5327E-5 26.422
1689999.7 0 0 2.5273E-5 -106.63
1699999.7 0 0 6.342E-5 -27.242
1709999.7 0 0 4.0531E-5 -5.6172
1719999.7 0 0 8.8215E-5 -26.664
1729999.7 0 0 0.00013733 10.414
1739999.6 0 0 0.0002265 23.172
1749999.6 0 0 0.00026465 33.547
1759999.6 0 0 0.00020743 53.68
1769999.6 0 0 0.00016832 79.329
1779999.6 -4.7684E-7 0 6.2943E-5 136.09
1789999.6 -4.7684E-7 0 7.9632E-5 -129.32
1799999.6 -4.7684E-7 0 0.00015879 -67.54
1809999.5 0 0 0.00015736 -31.75
1819999.5 0 0 1.9074E-5 65.29
1829999.5 0 0 0.00013733 -176.16
1839999.5 -4.7684E-7 0 0.00012732 -140.37
1849999.5 -4.7684E-7 0 0.00012922 -38.797
1859999.5 0 0 0.00025559 -8.2032
1869999.4 0 0 0.00026035 29.375
1879999.4 -4.7684E-7 0 0.00030899 58.844
1889999.4 -4.7684E-7 0 0.00022411 66.727
1899999.4 0 0 0.00015736 12.344
1909999.4 -4.7684E-7 0 0.00019264 4.4297
1919999.4 -4.7684E-7 0 0.00021458 17.813
1929999.4 0 0 0.00010729 40.875
1939999.3 0 0 4.8161E-5 35.18
1949999.3 0 0 0.00014114 43.477
1959999.3 0 0 0.00014067 60.688
1969999.3 -4.7684E-7 0 0.000103 118.42
1979999.3 0 0 5.7698E-5 -59.727
1989999.3 0 0 0.00021029 -66.227
