Delay X Y R DEG
1500000 0 0 0.00069428 -31.406
1510000 0 0 0.00069046 -30.977
1520000 0 0 0.00068856 -31.008
1530000 0 0 0.00065518 -29.125
1539999.9 0 0 0.00065852 -27.539
1549999.9 0 0 0.00066376 -27.805
1559999.9 0 0 0.00063324 -26.899
1569999.9 -4.7684E-7 0 0.00061846 -25.258
1579999.9 -4.7684E-7 0 0.00064898 -27.906
1589999.9 0 0 0.0006733 -30.36
1599999.9 0 0 0.00068236 -31.781
1609999.8 -4.7684E-7 0 0.00068427 -32.18
1619999.8 -4.7684E-7 0 0.00064755 -30.141
1629999.8 0 0 0.00065327 -25.969
1639999.8 0 0 0.00068427 -25.367
1649999.8 0 0 0.00071097 -28.906
1659999.8 -4.7684E-7 0 0.00070858 -29.352
1669999.8 0 0 0.00065232 -28.375
1679999.7 0 0 0.00068665 -27.672
1689999.7 0 0 0.00074053 -28.477
1699999.7 0 0 0.00074625 -31.961
1709999.7 0 0 0.00073481 -33
1719999.7 0 0 0.00077153 -31.86
1729999.7 0 0 0.00078345 -30.469
1739999.6 -4.7684E-7 0 0.00076151 -28.524
1749999.6 -4.7684E-7 0 0.00076533 -29.149
1759999.6 0 0 0.00075102 -31.11
1769999.6 0 0 0.0007701 -30.781
1779999.6 0 0 0.00076724 -32.047
1789999.6 0 0 0.0007844 -30.313
1799999.6 0 0 0.0007639 -31.656
1809999.5 0 0 0.00075674 -32.047
1819999.5 -4.7684E-7 0 0.00074053 -31.11
1829999.5 0 0 0.00074768 -31.11
1839999.5 0 0 0.00075341 -33.313
1849999.5 0 0 0.00074053 -33.922
1859999.5 0 0 0.00075055 -31.711
1869999.4 0 0 0.00075198 -30.422
1879999.4 0 0 0.00076247 -32.235
1889999.4 0 0 0.00079823 -35.664
1899999.4 0 0 0.00079823 -36.102
1909999.4 0 0 0.00078059 -33.664
1919999.4 0 0 0.00077153 -31.633
1929999.4 0 0 0.00077248 -30.016
1939999.3 -4.7684E-7 0 0.00079823 -30.258
1949999.3 0 0 0.00078059 -32.071
1959999.3 -4.7684E-7 0 0.0007782 -33.477
1969999.3 0 0 0.00078822 -33.844
1979999.3 0 0 0.00080729 -35.844
1989999.3 0 0 0.00083209 -38.274
1999999.2 -4.7684E-7 0 0.00084687 -38.586
2009999.2 0 0 0.00086165 -37.133
2019999.2 0 0 0.00087452 -36.899
2029999.2 0 0 0.00089074 -36.258
2039999.2 0 0 0.00091219 -36.696
2049999.2 0 0 0.00095082 -36.313
2059999.2 0 0 0.0009532 -36.157
2069999.1 0 0 0.00092221 -36.75
2079999.1 0 0 0.00094128 -36.946
2089999.1 0 0 0.00093222 -39.336
2099999.1 0 0 0.00093461 -40.821
2109999.1 -4.7684E-7 0 0.00092888 -38.61
2119999.1 0 0 0.00093556 -37.086
2129999 -4.7684E-7 0 0.00092221 -37.094
2139999 -4.7684E-7 0 0.00090981 -38.485
2149999 0 0 0.00090599 -37.86
2159999 -4.7684E-7 0 0.00087643 -37.055
2169999 -4.7684E-7 0 0.00085831 -38.383
2179999 0 0 0.00088788 -37.891
2189999 0 0 0.00092793 -38.399
2199998.9 0 0 0.00091219 -37.914
2209998.9 0 0 0.00089693 -38.688
2219998.9 0 0 0.00095654 -41.828
2229998.9 0 0 0.00098897 -43.735
